Category,Subtype,Name,Latitude,Longitude
Government & Office,government,وكالة امانة منطقة الرياض لشؤون بلديات المنطقة,24.6804,46.756274
Government & Office,government,الادارة النسائية بوزارة الدفاع,24.683021,46.722089
Government & Office,government,شؤون موظفي ديوان وزارة الدفاع,24.684367,46.721755
Government & Office,government,وحدة التنمية الأسرية بالملز,24.683057,46.719816
Government & Office,company,مجموعة شركات الظاهري الولية,24.672024,46.745459
Government & Office,government,إدارة الأدلة الجنائية,24.670539,46.744957
Government & Office,government,Unnamed,24.681824,46.743674
Government & Office,diplomatic,سفارة قبرص,24.716491,46.677481
Government & Office,company,شركة العويضة للتنمية,24.661577,46.743891
Government & Office,diplomatic,Unnamed,24.716176,46.677648
Government & Office,government,مصلحة مطابع الحكومة,24.702925,46.717315
Government & Office,company,شركة ثمار الجزيرة,24.696758,46.743549
Government & Office,company,Unnamed,24.754904,46.656963
Government & Office,diplomatic,Unnamed,24.72739,46.675172
Government & Office,charity,جمعية فتاة العشرين,24.750899,46.672489
Government & Office,government,هيئة الاتصالات والفضاء والتقنية,24.736925,46.634095
Government & Office,government,هيئة الزكاة والضريبة والجمارك,24.756734,46.65124
Government & Office,government,وزارة النقل والخدمات اللوجستية,24.758092,46.651854
Government & Office,government,الادارة العامة لدوريات الامن,24.758322,46.652214
Government & Office,energy_supplier,شركة الكهرب,24.653219,46.73347
Government & Office,energy_supplier,Unnamed,24.653521,46.733691
Government & Office,energy_supplier,Unnamed,24.652998,46.732118
Government & Office,energy_supplier,Unnamed,24.652917,46.732298
Government & Office,diplomatic,Embassy of Gabon,24.747618,46.680523
Government & Office,government,جمعية الكشافة العربية السعودية,24.659063,46.72863
Government & Office,government,إدارة الميزانية العامة,24.651738,46.717177
Government & Office,government,Unnamed,24.652757,46.718554
Government & Office,government,الإدارة العامة للصحة العامة,24.75282,46.665823
Government & Office,government,وزارة الشؤون البلدية والقروية والاسكان,24.771873,46.666246
Government & Office,government,‏أمانة منطقة الرياض المبنى الرئيسي,24.628382,46.710969
Government & Office,police,دوريات الدرعيه,24.739025,46.579177
Education,school,Unnamed,24.721894,46.791422
Education,school,Indian International School,24.722412,46.77315
Education,school,المدارس السعودية (بنات),24.729538,46.787981
Education,school,Unnamed,24.719404,46.679142
Education,school,Al Rayah School,24.708512,46.709455
Education,school,Unnamed,24.69503,46.6951
Education,school,Unnamed,24.701795,46.691216
Education,school,Secondary School,24.658559,46.742983
Education,school,High School,24.658608,46.744013
Education,school,Elementary School,24.657945,46.743004
Education,school,Girls Secondary School 77,24.701506,46.777167
Education,school,School 281 - Girls,24.701077,46.776673
Education,school,Ibn Hajar Boys School,24.73704,46.768199
Education,school,Unnamed,24.58434,46.676152
Education,school,Unnamed,24.584723,46.676459
Education,school,Unnamed,24.584459,46.676652
Education,school,Unnamed,24.777276,46.735218
Education,school,Unnamed,24.584421,46.771909
Education,college,جامعة الملك سعود,24.717099,46.619397
Education,school,international indian school,24.751234,46.813893
Education,school,International Indian Public School (IIPS),24.691083,46.704829
Education,college,المعهد العلمي بالدرعية,24.771885,46.562514
Education,college,Academic Campus,24.855872,46.719039
Education,university,King Abdullah Petroleum Studies and Research Center,24.871935,46.710701
Education,library,Unnamed,24.681721,46.62236
Education,kindergarten,Creche,24.688388,46.619814
Education,university,KSAU-HS,24.757076,46.85719
Education,school,Unnamed,24.576836,46.668709
Education,school,مدرسة خبيب بن عدي الابتدائية,24.581101,46.662842
Education,school,Unnamed,24.669497,46.789441
Education,school,Unnamed,24.760753,46.757317
Education,school,Unnamed,24.756184,46.746518
Education,school,Unnamed,24.757167,46.743164
Education,school,Unnamed,24.802374,46.764388
Education,school,Unnamed,24.804609,46.756531
Education,school,Unnamed,24.801427,46.75786
Education,school,Unnamed,24.795485,46.745821
Education,school,Unnamed,24.793428,46.740532
Education,school,Unnamed,24.808446,46.754667
Education,school,Unnamed,24.810615,46.759733
Education,school,Unnamed,24.807491,46.794576
Education,school,Unnamed,24.782677,46.782276
Education,school,Unnamed,24.787575,46.773631
Education,school,Unnamed,24.795438,46.793845
Education,school,Unnamed,24.72325,46.844934
Education,school,Unnamed,24.723301,46.842272
Education,school,Unnamed,24.72157,46.850874
Education,school,Unnamed,24.721825,46.853088
Education,school,Unnamed,24.71199,46.805233
Education,school,Unnamed,24.717213,46.817417
Education,school,Unnamed,24.710985,46.815143
Education,school,Unnamed,24.700063,46.8063
Education,school,Unnamed,24.701008,46.813567
Education,school,Unnamed,24.702679,46.816316
Education,school,Unnamed,24.783307,46.707717
Education,school,Pakistan International School 1,24.651914,46.686833
Education,school,Pakistan International School 2,24.653752,46.683693
Education,library,Unnamed,24.799659,46.784295
Education,library,Unnamed,24.807036,46.780659
Education,school,المعهد العلمي في الدرعية,24.772258,46.56244
Education,library,Unnamed,24.792693,46.805528
Education,school,مدرسة سمر بن جندب,24.575225,46.780452
Education,school,ثانوية أضواء الرياض الأهلية,24.793177,46.795145
Education,library,مكتبة ربوع القلم,24.805307,46.793408
Education,school,دار القلم,24.707525,46.813773
Education,library,مكتبه خالد,24.621711,46.759026
Education,school,المدرسة الاثيوبية العالمية بالرياض,24.65318,46.705105
Education,library,مكتبة الملك عبدالعزيز العامة,24.643036,46.710986
Education,school,al oruba international school,24.643406,46.657531
Education,school,Al Hussan International School,24.804515,46.734711
Education,library,مكتب حمد محمد بن سعيدان للعقارات,24.777273,46.591304
Education,school,الابداع,24.79705,46.87658
Education,school,مدرسة المواهب الأهلية للبنين,24.628568,46.681605
Education,school,المدرسة الفرنسية الدولية بالرياض,24.802781,46.690582
Education,library,الهيئة السعودية للمحاسبين القانونيين,24.656969,46.716302
Education,school,مدرسة موسى بن نصير الثانوية,24.581911,46.664168
Education,library,مكتبة انغام,24.583003,46.671301
Education,school,home Malaz,24.660211,46.719695
Education,school,مدرسة ابن الهيثم الابتدائية,24.61383,46.699238
Education,school,مدرسة المتوسطة 156,24.498415,46.632727
Education,school,مدارس الرشد ابتدائي بنين,24.57815,46.680601
Education,school,ثانوية حي الشفاء,24.56785,46.702449
Education,school,Unnamed,24.701849,46.710135
Education,school,مدارس الجودة الأهلية,24.765292,46.723296
Education,school,مدرسة عبدالقاهر الجرجاني,24.7273,46.832994
Education,college,الجامعة الإلكترونية,24.794172,46.677072
Education,school,مدارس الأمجاد الأهلية والعالمية-القبول والتسجيل,24.773835,46.755173
Education,school,مجمع الشيخ صالح الراجحي (رحمه الله) لتحفيظ القرآن الكريم,24.740047,46.784139
Education,school,Unnamed,24.586704,46.532635
Education,school,Unnamed,24.579018,46.551463
Education,school,مدرسة بنات,24.699188,46.787842
Education,school,Middle school,24.653442,46.739208
Education,college,كلية المجتمع الجديده,24.662935,46.732344
Education,school,ابتدائية جعفر بن أبي طالب,24.597703,46.657244
Education,school,Unnamed,24.595369,46.675525
Education,school,Unnamed,24.594667,46.67451
Education,school,Unnamed,24.556724,46.762907
Education,school,متوسطة جعفر بن الزبير,24.673384,46.792715
Education,school,Unnamed,24.74033,46.751821
Education,college,Unnamed,24.652012,46.581789
Education,school,مدرسة يزيد بن نعيم الابتدائية,24.651663,46.573603
Education,school,مدرسة سليم بن عيسى لتحفيظ القرآن الكريم,24.651774,46.573879
Education,university,Prince Sultan University,24.734613,46.698225
Education,library,Library of Al-Yamamah University,24.862425,46.590517
Education,library,PSU Library,24.734603,46.697436
Education,kindergarten,PSU Kindergarden,24.734671,46.696895
Education,library,Library,24.857685,46.592249
Education,kindergarten,al yamamah university kindergarten,24.860477,46.587847
Education,school,مدرسة أبي عمرو البصري رحمة الله تعالى,24.691962,46.762972
Education,school,متوسطة مجاهد,24.691752,46.762141
Education,school,Unnamed,24.752905,46.707872
Education,library,مكتبة الجامعة,24.788931,46.86156
Education,college,كلية العلوم الإستراتيجية,24.78956,46.86232
Education,college,كلية العدالة الجنائية,24.78952,46.8618
Education,college,كلية العلوم الإدارية,24.78937,46.86216
Education,college,كلية علوم الحاسب,24.789554,46.862757
Education,college,كلية العلوم الإجتماعية,24.78973,46.861963
Education,school,Unnamed,24.8145,46.8101
Education,school,Unnamed,24.8153,46.8132
Education,school,Unnamed,24.8145,46.8105
Education,school,مدارس النمو,24.80939,46.648005
Education,school,مدارس الصحافة,24.800297,46.644936
Education,school,مدارس الصحافة,24.796294,46.637573
Education,school,مدارس علوم الرياض الأهلية,24.797014,46.639563
Education,school,مجمع مدارس بنات,24.825658,46.648365
Education,college,كليات الغد الدولية,24.792454,46.65249
Education,college,كلية الاداب,24.792229,46.729975
Education,school,مدارس أبناء المجد الأهلية ابتدائي متوسط بنين,24.80256,46.729604
Education,school,مجمع نيار التعليمي,24.802622,46.671711
Education,college,كلية الطب البشري,24.840803,46.720507
Education,college,كلية التمريض,24.841807,46.722213
Education,college,كلية الصحة وعلوم التأهيل,24.842804,46.721909
Education,college,كلية القانون,24.8436,46.721868
Education,college,كلية طب الأسنان,24.843377,46.720073
Education,college,كلية الصيدلة,24.842573,46.720163
Education,college,مركز تنمية المهارات الطبية,24.841063,46.722188
Education,college,مركز بحوث العلوم الصحية,24.839456,46.720778
Education,school,مدارس ابن رشد الجزيره,24.672021,46.795481
Education,school,Unnamed,24.607576,46.678078
Education,kindergarten,الروضة السابعة,24.694489,46.734103
Education,school,مدارس منار الشمس العالمية,24.68173,46.692724
Education,school,ابتدائية شيخة بنت عبدالعزيز,24.898816,46.633783
Education,school,Misk Schools,24.698474,46.587497
Education,school,Al Alson International School,24.682215,46.699263
Education,school,مدارس نجد الأهلية,24.725377,46.667348
Education,library,مكتبة الملك فهد الوطنية,24.685663,46.686448
Education,school,Ibn Al Jawzi Boys School,24.729649,46.765077
Education,school,Unnamed,24.700072,46.694321
Education,college,Imam University - Scientific Instititute in Malaz,24.655579,46.735869
Education,school,المدارس السعودية (بنين),24.728583,46.789433
Education,university,Administration Building,24.716626,46.619825
Education,college,معهد اللغة العربية,24.718878,46.615293
Education,college,معهد ريادة الأعمال,24.718859,46.618229
Education,college,كلية اللغات والترجمة,24.718945,46.6142
Education,college,كلية الحقوق والعلوم السياسية,24.71795,46.614224
Education,college,College of Agriculture,24.724702,46.61846
Education,college,كلية العلوم الطبية التطبيقية - جامعة الملك سعود,24.715232,46.623515
Education,college,College of Architecture and Planning,24.724686,46.619844
Education,college,كلية العلوم الانسانية والاجتماعية,24.717543,46.617606
Education,college,كلية علوم الحاسب والمعلومات,24.722952,46.619812
Education,college,كلية التربية,24.717664,46.615949
Education,college,College of Engineering,24.723066,46.617351
Education,college,كلية الصيدلة و كلية طب الأسنان - جامعة الملك سعود,24.715306,46.621849
Education,college,كلية العلوم (مبنى ٥),24.719937,46.61816
Education,college,كلية العلوم (مبنى ٤),24.721506,46.618038
Education,kindergarten,Kinder Garden,24.712759,46.627716
Education,school,Koranic School for Girls,24.713244,46.627818
Education,college,Lecture Halls,24.718731,46.617242
Education,library,مكتبة الملك سلمان المركزية,24.718104,46.619607
Education,college,Preparatory Year College,24.742057,46.622394
Education,college,Preparatory Year College Extension,24.741277,46.623261
Education,school,الابتدائية ٧١ للبنات,24.715999,46.627348
Education,college,TV Production & Broadcasting Center,24.718743,46.616437
Education,college,Unnamed,24.726521,46.618302
Education,college,عمادة القبول والتسجيل وعمادة الدراسات العليا,24.71993,46.619588
Education,college,Unnamed,24.724336,46.617802
Education,school,Kingdom School,24.792586,46.658992
Education,school,Unnamed,24.750903,46.814014
Education,university,جامعة الأميرة نورة بنت عبد الرحمن,24.851741,46.71834
Education,library,المكتبة المركزية,24.846606,46.724328
Education,school,المدرسة الثانوية 154 (بنات),24.591036,46.694602
Education,school,لمدرسة الإبتدائية 254 (بنات),24.591172,46.695345
Education,school,المدرسة المتوسطة 169 (بنات),24.591464,46.694973
Education,school,مدرسة شبرا الإبتدائية (بنين),24.593098,46.690284
Education,school,المتوسطة 110 بنات,24.5882,46.68399
Education,college,كلية التربية - بنات,24.729428,46.633563
Education,college,كلية الاداب,24.727954,46.633363
Education,college,كلية إدارة الأعمال - طالبات,24.729349,46.635054
Education,college,كلية الحقوق والعلوم السياسية - بنات,24.729224,46.632272
Education,school,Unnamed,24.588267,46.779929
Education,school,Unnamed,24.589294,46.782159
Education,school,مدارس العبير الأهلية,24.580884,46.584475
Education,school,ابتدائية حماد بن سلمة,24.583593,46.593674
Education,school,Unnamed,24.588584,46.601861
Education,university,جامعة اليمامة,24.862786,46.592069
Education,school,مدرسة الليث بن سعد الابتدائية بنين,24.614516,46.642653
Education,school,ثانوية الجويني بنين,24.615098,46.639067
Education,school,مدرسة رقم 116 الابتدائية بنات,24.611705,46.6386
Education,school,مدرسة عبدالله الجار الله الابتدائية بنين,24.609191,46.634396
Education,school,معهد التربية الفكرية بنات,24.611662,46.641594
Education,school,مدرسة رقم 157 المتوسطة بنات,24.611178,46.64198
Education,school,مدرسة عمير بن سعد الابتدائية بنين,24.609484,46.630974
Education,school,مدرسة سفيان بن عيينة المتوسطة (بنين),24.592783,46.690534
Education,school,مدرسة عتبة بن غزوان الإبتدائية (بنين),24.587243,46.689276
Education,school,Riyadh Schools,24.65843,46.692462
Education,kindergarten,Prince Sultan Al Kabir Kindergarden,24.662388,46.690271
Education,school,Unnamed,24.703517,46.783017
Education,school,KACST's Boys School,24.719599,46.642454
Education,school,KACSR's Girls School,24.722152,46.644316
Education,college,Health Sciences and Research Laboratory,24.841218,46.721364
Education,college,Riyadh College of Dentistry & Pharmacy,24.803285,46.717815
Education,school,Unnamed,24.812733,46.752221
Education,college,معهد الإدارة العامة الفرع النسائي,24.827103,46.685991
Education,university,Unnamed,24.766435,46.733022
Education,school,Unnamed,24.777777,46.727185
Education,university,جامعة الأمير سلطان,24.736088,46.701105
Education,library,مكتبة الملك عبد العزيز العامة,24.710308,46.753462
Education,university,كلية التقنية بنات,24.731718,46.703016
Education,university,PSU Female Campus,24.734516,46.697746
Education,college,Unnamed,24.735778,46.706279
Education,school,Prince Sultan Educational Complex,24.734248,46.706254
Education,university,Unnamed,24.705993,46.753561
Education,university,Inaya Medical College,24.863597,46.583866
Education,school,Unnamed,24.795434,46.619933
Education,school,Unnamed,24.795053,46.626572
Education,school,Al Najashi Secondary School,24.787039,46.630546
Education,school,Unnamed,24.790208,46.629152
Education,school,Elementary School,24.679068,46.615699
Education,school,Primary School for Girls,24.682269,46.616944
Education,school,King Faisal School,24.683875,46.618994
Education,school,Diplomatic School,24.681227,46.62847
Education,school,Al Safarat Secondary School,24.68259,46.628306
Education,school,Tuwaiq Secondary School for Girls,24.678783,46.629486
Education,college,Nayef College for National Security,24.884933,46.917516
Education,university,جامعة نايف العربية للعلوم الأمنية,24.78891,46.862381
Education,school,Unnamed,24.802281,46.896738
Education,school,Unnamed,24.816088,46.890988
Education,school,Unnamed,24.806822,46.885472
Education,school,Unnamed,24.80878,46.882324
Education,school,Unnamed,24.811903,46.878577
Education,school,Unnamed,24.808494,46.888767
Education,school,Unnamed,24.811371,46.8986
Education,school,Unnamed,24.801521,46.808622
Education,school,Unnamed,24.743209,46.834742
Education,school,Unnamed,24.74206,46.83254
Education,school,Unnamed,24.740532,46.836732
Education,school,Unnamed,24.736898,46.83635
Education,school,Unnamed,24.746954,46.827472
Education,school,Unnamed,24.743889,46.828786
Education,school,Unnamed,24.734477,46.835327
Education,school,Unnamed,24.73081,46.839401
Education,school,Unnamed,24.728355,46.838398
Education,school,Unnamed,24.660964,46.828676
Education,school,Unnamed,24.697836,46.8595
Education,university,Unnamed,24.747092,46.859233
Education,university,KSAU,24.757235,46.857597
Education,school,Unnamed,24.754518,46.883268
Education,school,Unnamed,24.75587,46.886129
Education,school,Unnamed,24.602888,46.776491
Education,school,Unnamed,24.588756,46.789061
Education,school,Unnamed,24.5803,46.834927
Education,school,Unnamed,24.577033,46.840904
Education,school,Unnamed,24.577804,46.845872
Education,school,Unnamed,24.573363,46.845464
Education,school,Unnamed,24.569958,46.840759
Education,school,Unnamed,24.566898,46.845452
Education,school,Unnamed,24.568358,46.845529
Education,school,Unnamed,24.574806,46.848554
Education,school,Unnamed,24.586764,46.847886
Education,school,Unnamed,24.584805,46.846643
Education,school,Unnamed,24.588899,46.848306
Education,school,Unnamed,24.573142,46.851821
Education,school,Unnamed,24.576128,46.854415
Education,school,Unnamed,24.585725,46.847986
Education,school,Unnamed,24.490356,46.61669
Education,school,Unnamed,24.500105,46.623247
Education,school,Unnamed,24.498013,46.62773
Education,school,Unnamed,24.503108,46.629338
Education,school,Unnamed,24.549253,46.652904
Education,school,Unnamed,24.545567,46.655051
Education,school,Unnamed,24.551708,46.660644
Education,school,Unnamed,24.548428,46.657834
Education,school,Unnamed,24.540835,46.688295
Education,school,Unnamed,24.550724,46.674498
Education,university,Unnamed,24.480218,46.62684
Education,school,Unnamed,24.499184,46.640415
Education,school,Unnamed,24.534202,46.700434
Education,school,Unnamed,24.542442,46.712812
Education,school,Unnamed,24.537996,46.707371
Education,school,Unnamed,24.540889,46.730178
Education,school,Unnamed,24.562255,46.716088
Education,school,Unnamed,24.614786,46.754082
Education,school,الابتدائية التاسعة,24.584272,46.697647
Education,school,Unnamed,24.752079,46.565516
Education,school,Unnamed,24.756888,46.547218
Education,school,Ibn Khaldoun School,24.691841,46.596456
Education,school,Ibn Khadoul School,24.688837,46.584595
Education,school,Unnamed,24.406253,46.841611
Education,school,Unnamed,24.441978,46.976238
Education,school,Unnamed,24.762011,46.777448
Education,school,Unnamed,24.766995,46.775452
Education,school,Unnamed,24.765237,46.771439
Education,school,Unnamed,24.759735,46.79737
Education,school,Unnamed,24.740021,46.845696
Education,school,Unnamed,24.728246,46.856631
Education,school,Unnamed,24.683789,46.826822
Education,school,Unnamed,24.676783,46.820321
Education,school,Unnamed,24.675337,46.815002
Education,school,Unnamed,24.673784,46.792677
Education,school,Unnamed,24.673777,46.789523
Education,school,Unnamed,24.678894,46.793919
Education,school,Unnamed,24.677331,46.798433
Education,school,Unnamed,24.668271,46.798762
Education,school,Unnamed,24.67915,46.811172
Education,school,Unnamed,24.662665,46.799726
Education,school,Unnamed,24.659466,46.800689
Education,school,Unnamed,24.65772,46.798249
Education,school,Unnamed,24.656358,46.795899
Education,school,Unnamed,24.662403,46.805227
Education,school,Unnamed,24.793354,46.73292
Education,school,Unnamed,24.790123,46.732641
Education,school,British International School,24.791372,46.729878
Education,school,Unnamed,24.783452,46.686486
Education,school,Unnamed,24.639295,46.714557
Education,library,مكتبة الملك عبد العزيز العامة,24.647921,46.708779
Education,school,مدارس الرواد الأهلية,24.783095,46.723494
Education,school,عمر بن دينار,24.806847,46.761643
Education,school,مجمع اليرموك التعليمي,24.798486,46.778076
Education,school,Unnamed,24.807461,46.788828
Education,school,Unnamed,24.805585,46.791546
Education,school,مدارس الارقم الاهلية,24.770741,46.751785
Education,school,Unnamed,24.620239,46.723517
Education,school,Unnamed,24.77122,46.750829
Education,school,Unnamed,24.7719,46.750648
Education,school,Unnamed,24.772931,46.74941
Education,school,Unnamed,24.778041,46.747739
Education,school,Unnamed,24.778993,46.7489
Education,school,Unnamed,24.779665,46.754799
Education,school,Unnamed,24.77719,46.735248
Education,school,Unnamed,24.783149,46.737941
Education,school,Unnamed,24.784551,46.744749
Education,school,المدرسة الإبتدائية 440 بنات,24.793444,46.740261
Education,school,المدرسة المتوسطة ٢٣٩,24.793062,46.740473
Education,school,شروق المعرفة النموذجية,24.796329,46.767373
Education,school,Unnamed,24.529446,46.637058
Education,school,Unnamed,24.504328,46.505453
Education,school,Unnamed,24.580657,46.521711
Education,school,Unnamed,24.580858,46.527891
Education,school,Unnamed,24.583793,46.57168
Education,school,Unnamed,24.590103,46.572287
Education,school,Unnamed,24.587787,46.53824
Education,university,Unnamed,24.877517,46.546048
Education,university,Unnamed,24.985799,46.931713
Education,school,Unnamed,24.551813,46.713247
Education,school,Unnamed,24.549782,46.703018
Education,school,Unnamed,24.56144,46.695951
Education,school,Unnamed,24.571109,46.717156
Education,school,Unnamed,24.795432,46.793959
Education,school,Unnamed,24.809689,46.860197
Education,school,Unnamed,24.800286,46.862931
Education,school,Unnamed,24.779398,46.815758
Education,school,Unnamed,24.691756,46.641836
Education,school,Unnamed,24.69106,46.645378
Education,college,كلية الاتصالات والمعلومات,24.757171,46.691323
Education,university,Princess Noura Bint Abdulrahman University for Girls,24.77102,46.727988
Education,school,Unnamed,24.60247,46.723145
Education,school,Unnamed,24.602518,46.725167
Education,university,الجامعة العربية المفتوحة,24.768441,46.590435
Education,school,Unnamed,24.651637,46.696764
Education,school,Unnamed,24.65177,46.69801
Education,school,Unnamed,24.653578,46.697187
Education,school,Unnamed,24.653769,46.683808
Education,university,جامعة الفيصل,24.664401,46.676422
Education,school,Unnamed,24.661726,46.687884
Education,school,Unnamed,24.66082,46.692232
Education,school,Unnamed,24.661239,46.691053
Education,school,Unnamed,24.659959,46.691103
Education,school,Unnamed,24.664448,46.698182
Education,school,ابتدائية عبد الرحمن بن سعدى,24.596993,46.626932
Education,school,متوسطة ابن الجزري لتحفيظ القرآن الكريم,24.597607,46.623608
Education,school,Unnamed,24.593643,46.664127
Education,school,Unnamed,24.590465,46.668769
Education,school,إبتدائية إبن خزيمة,24.582535,46.681122
Education,school,متوسطة الملك سعود,24.5821,46.680417
Education,school,ابتدائية ابن الجزري لتحفيظ القرآن الكريم,24.602215,46.623099
Education,school,ابتدائية إمام الدعوة محمد بن عبد الوهاب,24.60311,46.619689
Education,school,Unnamed,24.588069,46.613588
Education,school,ابتدائية إياس بن معاوية,24.594207,46.614353
Education,school,ثانوية الأمير سعد بن عبدالعزيز,24.599035,46.610681
Education,school,Unnamed,24.581024,46.626691
Education,school,أبتدائية الخوارزمي,24.595118,46.644661
Education,college,كلية الملك فهد الأمنية,24.783238,46.848764
Education,school,Unnamed,24.67467,46.880766
Education,school,Unnamed,24.673156,46.879439
Education,school,Unnamed,24.664461,46.873167
Education,school,Unnamed,24.822505,46.541936
Education,school,Unnamed,24.821434,46.541914
Education,school,Unnamed,24.667587,46.709207
Education,school,Unnamed,24.613197,46.75734
Education,school,Unnamed,24.588185,46.773439
Education,school,Unnamed,24.581942,46.779376
Education,school,Unnamed,24.72189,46.791509
Education,school,Unnamed,24.711282,46.814943
Education,school,Unnamed,24.715745,46.813684
Education,college,Unnamed,24.716251,46.78152
Education,school,Unnamed,24.711765,46.780866
Education,school,Unnamed,24.704658,46.789618
Education,school,Unnamed,24.709308,46.795761
Education,college,كلية المعلمين,24.701654,46.800539
Education,school,Unnamed,24.700035,46.806329
Education,school,الإبتدائية 135بنات,24.59723,46.61487
Education,school,ابتدائية ابي بكر بن عياش لتحفيظ القران الكريم,24.59498,46.610827
Education,school,Unnamed,24.598104,46.611351
Education,school,الإبتدائية 55 بنات,24.59249,46.607107
Education,school,مدارس علوم التربية الأهلية,24.589322,46.60535
Education,school,الابتدائية 214 بنات,24.592342,46.599457
Education,school,مدرسة صلاح الدين الايوبي الابتدائية,24.591748,46.602377
Education,school,مجمع الملك سعود التعليمي - القسم الثانوي,24.719586,46.629545
Education,school,ثانوية٦١,24.585396,46.609357
Education,school,متوسطة الامام النسائي,24.589585,46.782
Education,school,ثانوية العز بن عبدالسلام,24.589039,46.782309
Education,school,مدرسة عبدالحميد الكاتب الابتدائية,24.62837,46.733095
Education,school,مدارس الجيل الأهلية للبنين,24.569281,46.64009
Education,school,الابتدائية 208 بنات,24.602494,46.594753
Education,school,متوسطة الامام البيضاوي,24.5994,46.595511
Education,school,ابتدائية ابي عمرو الداني,24.599782,46.599187
Education,school,الثانوية الثالثة والخمسون,24.595557,46.590384
Education,school,متوسطة سعيد بن المسيب,24.593092,46.585062
Education,school,ابتدائية زيد بن الخطاب,24.592477,46.588281
Education,school,ابتدائية 246 للبنات,24.584484,46.590179
Education,school,المتوسط 73 بنات,24.602902,46.598366
Education,school,ابتدائية الامام البخاري,24.606903,46.600992
Education,school,المتوسطة السابعة والسبعون,24.585769,46.629357
Education,school,الابتدائية 165 بنات,24.585988,46.629718
Education,school,الثانوية الخمسون,24.591792,46.639196
Education,school,متوسطة الخليج,24.578499,46.653507
Education,school,ثانوية تميم بن أوس بنين,24.57434,46.680488
Education,school,الثانوية 24 بنات,24.58854,46.684559
Education,school,المتوسطة الستة والستون,24.584484,46.698229
Education,school,المتوسطة ٥١ بنات,24.575626,46.652378
Education,school,الابتدائية 134 بنات,24.575931,46.652153
Education,school,الثانوية ٤٧ للبنات,24.579212,46.571263
Education,school,المتوسطة 67 للبنات,24.578655,46.571455
Education,school,الروضة السادسة عشر,24.578698,46.570918
Education,school,ابتدائية همام بن الحارث,24.489039,46.59742
Education,school,مدرسة ابو بكر العربي,24.54702,46.671137
Education,school,ابتدائية الطفيل بن الحارث,24.574937,46.541136
Education,school,ثانوية نجد,24.585326,46.552012
Education,school,ثانوية مالك بن دينار,24.581803,46.563991
Education,school,الإبتدائية (٢٢٨) بنات,24.577255,46.564908
Education,school,إبتدائية الحسين بن علي,24.576764,46.571798
Education,school,ابتدائية عبدالله بن مسعود,24.57467,46.590011
Education,school,Unnamed,24.58147,46.598059
Education,school,"Al Wasat Private Schools, Middle Section",24.698336,46.819963
Education,school,المتوسطة التاسعة والسبعون للبنات,24.598874,46.62266
Education,school,الابتدائية 188 بنات,24.599325,46.622343
Education,school,Unnamed,24.606959,46.630312
Education,school,وحدة تدريب البديعه,24.606697,46.632973
Education,school,متوسطة تحفيظ القرآن الكريم الرابعة,24.606957,46.633423
Education,school,ثانوية المائة واثنى عشر للبنات,24.606318,46.633237
Education,school,Unnamed,24.57765,46.621245
Education,school,ثانوية القاسم بن سلام,24.575043,46.616937
Education,school,ثانوية الإمام عبد الله بن سعود,24.570967,46.636367
Education,school,متوسط ابن رجب الحنبلي,24.570536,46.636681
Education,school,مدارس التوحيد الأهلية جميع المراحل,24.572377,46.634733
Education,school,ابتدائية أويس القرني بنين,24.582059,46.603905
Education,school,متوسطة ابن بشر,24.58674,46.594217
Education,school,الإبتدائية 154,24.597335,46.698229
Education,school,معهد التربية الفكرية - غرب - بنات,24.596912,46.698484
Education,school,إبتدائية الوليد بن عبدالملك,24.595273,46.699326
Education,school,الثانوية الاربعون,24.594078,46.626195
Education,school,الأبتدائية ٢٣ لتحفيظ القرآن الكريم,24.593763,46.62674
Education,school,الروضة السادسة والأربعون,24.593503,46.626298
Education,school,الابتدائية 350,24.594853,46.623675
Education,school,المتوسطة ١٤٧,24.594581,46.623239
Education,school,ابتدائية يزيد بن نعيم,24.651757,46.573871
Education,college,Unnamed,24.652036,46.581846
Education,school,مدارس منارات الرياض العالمية,24.789166,46.719846
Education,school,ابتدائية ابن البيطار,24.762299,46.669636
Education,school,الثانوية 117 ( بنات),24.766395,46.667117
Education,school,الروضة ٢٩,24.766766,46.666919
Education,school,المدرسة المتوسطة 140 ( بنات),24.767137,46.667302
Education,school,الابتدائية ٢٦٦ ( بنات),24.767117,46.666735
Education,school,مدارس ابن خلدون الأهلية,24.772786,46.670372
Education,school,الأبتدائية الخامسة,24.63023,46.702006
Education,university,جامعة الإمام محمد إبن سعود,24.812542,46.702169
Education,library,Unnamed,24.857731,46.592021
Education,school,Unnamed,24.708986,46.622821
Education,school,Unnamed,24.718029,46.629483
Education,school,Unnamed,24.717405,46.63114
Education,school,الثانوية 28 للبنات,24.590733,46.657839
Education,school,المتوسطة 40 بنات,24.590346,46.657227
Education,school,الابتدائية 155 بنات,24.589919,46.656472
Education,school,ابتدائية سيف الدولة الحمداني,24.586288,46.660768
Education,school,متوسطة حي السويدي,24.585672,46.65976
Education,school,ثانوية الجوهري,24.600646,46.641146
Education,school,Unnamed,24.591488,46.619299
Education,school,مكتب توجيه غرب الرياض للبنات,24.591452,46.61882
Education,school,الابتدائية 167,24.591093,46.619081
Education,school,الابتدائية 12 لتحفيظ القران,24.587553,46.59116
