Name,Subtype,Latitude,Longitude
أسواق التميمي,supermarket,24.85888,46.646845
ردتاغ,clothes,24.742023,46.681139
ردتاغ,clothes,24.744408,46.657719
ردتاغ,clothes,24.685753,46.7753
ردتاغ,clothes,24.559073,46.6378
ردتاغ,clothes,24.783798,46.729926
ردتاغ,clothes,24.828641,46.728126
ردتاغ,clothes,24.736138,46.680058
ردتاغ,clothes,24.807986,46.662508
ردتاغ,clothes,24.779468,46.688386
ردتاغ,clothes,24.830476,46.747328
نايس,houseware,24.60528,46.705793
نايس,houseware,24.729613,46.78423
نايس,houseware,24.807938,46.662507
نايس,houseware,24.766512,46.658168
نايس,houseware,24.661504,46.785386
ردتاغ,clothes,24.5845,46.780625
ردتاغ,clothes,24.794322,46.767628
ردتاغ,clothes,24.645374,46.554603
ردتاغ,clothes,24.578332,46.576696
ردتاغ,clothes,24.81119,46.876854
ردتاغ,clothes,24.561868,46.706261
ردتاغ,clothes,24.680494,46.653469
ردتاغ,clothes,24.600641,46.697629
ردتاغ,clothes,24.725584,46.777843
ردتاغ,clothes,24.599887,46.643642
نايس,houseware,24.78332,46.730028
مؤسسة بحر الصلابة لقطع الغيار,car_parts,24.574063,46.814741
Trolley,convenience,24.74915,46.700122
أسواق التميمي,supermarket,24.565037,46.575353
مكتبة الرشد,books,24.769546,46.711647
Unnamed,convenience,24.760539,46.692733
مكتبة شليا,stationery,24.765611,46.682922
سكربزر,clothes,24.761921,46.684819
Noon Minutes,convenience,24.760266,46.672839
اشلي,furniture,24.787966,46.681477
أسواق الجزيرة هايبرماركت,supermarket,24.756032,46.683822
مكتبة الفوائد,stationery,24.762511,46.677227
Masdar Technical Supplies,hardware,24.634549,46.760253
Masdar Technical Supplies,hardware,24.840076,46.606638
Masdar Technical Supplies,hardware,24.642848,46.724736
Lulu,supermarket,24.554569,46.516849
Othaim,supermarket,24.556431,46.49995
أجهزة مصدر,hardware,24.640289,46.747738
أجهزة مصدر,hardware,24.685544,46.674771
أجهزة مصدر,hardware,24.756133,46.767284
أجهزة مصدر,hardware,24.540394,46.720248
أجهزة مصدر,hardware,24.817644,46.645015
EuroMarche,supermarket,24.706346,46.663477
سنتريا مول,mall,24.697562,46.683838
العليا مول,mall,24.714372,46.673658
العليا مول,mall,24.713843,46.672396
بانوراما مول,mall,24.692377,46.669365
الرياض جاليري,mall,24.743187,46.65834
الفيصلية مول,mall,24.689526,46.685586
Unnamed,mall,24.723607,46.756159
أول بلازا,mall,24.676378,46.676384
ايكيا,furniture,24.659225,46.787408
بندة,supermarket,24.69379,46.727544
Aldrees,supermarket,24.747154,46.815677
Unnamed,supermarket,24.752123,46.819127
العثيم مول فرع طريق خريص,mall,24.750433,46.822469
رمال مول,mall,24.658957,46.782883
مركز غرناطة,mall,24.781805,46.73123
هايبربنده النخيل,supermarket,24.743986,46.621166
القصر مول,mall,24.600212,46.697717
Unnamed,convenience,24.720678,46.641359
مرجان السعودية,mall,24.652493,46.794443
صحارى مول,mall,24.738745,46.682735
سلام مول,mall,24.558271,46.63731
فلامنجو,mall,24.563078,46.645222
القرية الشعبية,mall,24.583867,46.585806
بنده,supermarket,24.579138,46.584504
التميمي,supermarket,24.590182,46.622474
سوق الرياض الدولي,mall,24.595489,46.632771
Al Shoalah Commercial Center,mall,24.676368,46.719083
مركز المملكة,mall,24.711365,46.674356
Alothaim,supermarket,24.758238,46.663414
الهرم بلازا,supermarket,24.667604,46.782052
سوق السمك,supermarket,24.650232,46.708739
أسواق التميمي,supermarket,24.819234,46.686289
Unnamed,supermarket,24.81099,46.876741
Unnamed,mall,24.79673,46.803985
Unnamed,mall,24.799028,46.814332
Unnamed,supermarket,24.723605,46.855969
مركز بن سليمان التجاري,mall,24.633849,46.715928
سوبر ماركت الجزيرة,supermarket,24.610884,46.729697
سوبر ماركت بندة,supermarket,24.612545,46.727078
العثيم,supermarket,24.61981,46.744971
فلاجيو,mall,24.646207,46.717277
ركن العثيم,supermarket,24.649825,46.706077
بندة,supermarket,24.777693,46.710134
الحمراء مول,mall,24.774007,46.776244
اليرموك بلازا,mall,24.811751,46.770081
بنده,supermarket,24.817252,46.782574
Unnamed,mall,24.819146,46.774817
Al-Farisi Plaza الفارسي بلازا,mall,24.819683,46.772496
Atyaf Mall,mall,24.793457,46.76722
النخيل مول,mall,24.766788,46.715824
Unnamed,mall,24.809789,46.778251
Unnamed,mall,24.809537,46.778368
Unnamed,mall,24.809308,46.778481
Unnamed,mall,24.809049,46.778614
Unnamed,mall,24.629,46.536443
Unnamed,mall,24.629047,46.536431
Unnamed,supermarket,24.630496,46.539075
Unnamed,mall,24.820013,46.772889
أسواق التميمي,supermarket,24.77987,46.788625
سوق الأندلس,mall,24.719055,46.67143
AL DARAAN TRADING COMPANY,supermarket,24.653712,46.814764
Unnamed,supermarket,24.805368,46.780358
خريص مول khurais mall,mall,24.738129,46.797589
بقلة,supermarket,24.85673,46.637468
بارك افنيو مول,mall,24.827523,46.728388
السدحان شبرا,mall,24.570889,46.666403
العثيم مول,mall,24.684438,46.774959
