EJARID,BORDERNAME,BORDERTYPE,DIMENSIONS,TOP_IMAGE_URL,LANDUSESTATUS,ISACTIVE,DEEDDATEHIJRI,OBJECTID,SUBTYPE,DETAILSLANDUSE,MAINLANDUSE,DATASOURCE,DESCRIPTION,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,REGION_ID,SECTOR_ID,AMANA_ID,GOVERNORATE_ID,MUNICIPALITY_ID,CITY_ID,DISTRICT_ID,SUBDISTRICTNAME_ID,SUBDIVISIONPLAN_ID,BLOCK_ID,PARCEL_ID,PARCELIDOLD,PARCELSTATUS,MEASUREDAREA,SUBDIVISIONPLANPARTNUMBER,STREET_ID,DEEDNUMBER,SUBDIVISIONPLANNAME_AR,SUBDIVISIONPLANNAME_EN,OWNERSHIPTYPE,SUBDIVISIONPARCELNUMBER,ASBUILTREMARKS,ISLICENSED,ISBUILT,DATEOFLICENSEHIJRI,LICENSENUMBER,NOOFFLOORS,MAINLANDUSEDESCRIPTION,SUBTYPEDESCRIPTION,DETAILSLANDUSEDESCRIPTION,SUBDIVISIONPARCEL_UNIFIED_ID,ISCOMMERCIAL,BUILDINGCONDITION,SUBMUNICIPALITY_ID,LANDUSEDESCRIPTION,GLOBALID,POSTALCODE,AREATYPE,STREETNAME,MUNICIPALITYUNIQUECODE,HEIGHTCONDITION,DATAOWNER,AMANATRACKING,AMANABALADI,MUNICIPALITYBALADI,DISTRICTBALADI,DATEOFLICENSE,BUILDINGCONDITION_ID,PARCELDVELOPED,PARCELINVESTED,PARCELPROPERTY,UNITSNUMBER,PARCELNAME,BLOCKED,UNBLOCKREASON,BLOCKREASON,WATERSERVICE,ELECTRICITYSERVICE,TELECOMESERVICE,WASTEWATERSERVICE,OWNERNAME,BLOCKHDATE,UNBLOCKHDATE,RESIDENTIALUNITS,COMMERCIALUNITS,BUILDINGSTATUS,BUILDINGMATERIAL,RE_PARCELID,IN_PARCELID,FRONTDEFECTION,SIDEDEFECTION,CONSTRUCTIONPERCENTAGE,REARDEFECTION,SHAPE.AREA,SHAPE.LEN
,,,,,,1,,32449595,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262245,,2,560.12321345,,001000010005788,,,,,2376,,,,0,0,2,,,,001000010000656,,,001022008,,{B64507F5-2FE2-4E60-8B90-97E3A083529C},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:00:18 \\ FACADES_SINGE 2023-04-08T06:15:40,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758946510,1137589465100001,,,,,4.9981343231e-08,0.00091290573848564
,,,,,,1,,32449596,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262253,,2,560.08716252,,001000010005788,,,,,2380,,,,0,0,2,,,,001000010000657,,,001022008,,{853AA2F2-D979-4221-86B0-0DB67BC28C2B},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:00:18 \\ FACADES_SINGE 2023-04-08T06:04:58,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759046492,1137590464920001,,,,,4.99808021735e-08,0.0009129008257246971
,,,,,,1,,32449597,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262261,,2,350.0905275,,001000010005788,,,,,2372/2,,,,05/06/1436,12319,2,,,,001000010000658,,,001022008,,{C1B26186-4D7C-4CD2-A420-343E4F5A8310},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:05:27 \\ FACADES_SINGE 2023-04-08T06:04:58,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758886524,1137588865240001,,,,,3.1238240015e-08,0.0007751796206946431
,,,,,,1,,32449689,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14386991,,1,232.52846281,,001000010006975,,,,,374/1,,,,1440,405,,,,,001000010000830,,,001022008,,{1B4A3B30-2E26-4FF9-B4B6-22CF29182B81},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:29:38 \\ FACADES_SINGE 2023-04-08T06:05:16,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113759685790,1137596857900001,,,,,2.0749017213e-08,0.000576916915846996
,,,,,,1,,32449690,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14386994,,1,232.52846281,,001000010018726,,,,,376/2,,,,1440,405,,,,,001000010000831,,,001022008,,{3E27908D-04FD-4F66-BEB3-18EAC466EB96},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:29:38 \\ FACADES_SINGE 2023-04-08T06:05:16,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759745758,1137597457580001,,,,,2.0748890216499997e-08,0.000576915073681203
,,,,,,1,,32449732,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14250807,,2,224.9938196,,001000010007703,,,,,56/2,,,,24/04/1439,11880,,,,,001000010000873,,,001022008,,{6FC0D9F6-E74B-4EA2-A4D6-B4B35B968698},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-03-08T06:35:53 \\ FACADES_SINGE 2023-04-08T06:05:09,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756545810,1137565458100001,,,,,2.0070957539e-08,0.0005676230566580271
,,,,,,1,,32449733,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14250809,,2,224.92171775,,001000010007703,,,,,55/1,,,,24/04/1439,11880,,,,,001000010000874,,,001022008,,{BC1844FB-B5DC-4D15-BB1E-760146D0C5E2},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-03-08T06:36:00 \\ FACADES_SINGE 2023-04-08T06:05:09,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756445830,1137564458300001,,,,,2.00704884335e-08,0.0005676023382739071
,,,,,,1,,32449789,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,41,14335037,,2,750.07553447,,001000010028908,,,,,338,,,,0,0,,,,,001000010000910,,,001022008,,{BFD0BBBF-645A-42F2-90A8-A665B9EEB803},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:04 \\ FACADES_SINGE 2023-04-08T06:05:23,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113760365820,1137603658200001,,,,,6.6932233149e-08,0.00104360329115124
,,,,,,1,,32449790,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335056,,2,600.10368868,,001000010006183,,,,,349,,,,0,0,2,,,,001000010000911,,,001022008,,{AC7D8628-1B54-4940-84CA-F7DBC48C55BD},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:09 \\ FACADES_SINGE 2023-04-08T06:05:23,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759945816,1137599458160001,,,,,5.3545826464e-08,0.000940704557340048
,,,,,,1,,32449917,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262239,,2,560.0511116,,001000010006112,,,,,2379,,,,0,0,2,,,,001000010001038,,,001022008,,{C054B65C-7696-4456-A202-7CFAF269B68B},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:00:16 \\ FACADES_SINGE 2023-04-08T06:05:41,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759166498,1137591664980001,,,,,4.9980805009000006e-08,0.0009129005666627781
,,,,,,1,,32449918,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262255,,2,280.00753034,,001000010006112,,,,,2373/1,,,,1419,598,2,,,,001000010001039,,,001022008,,{007AD9BA-2D78-4A7B-B439-E67A00AC1B58},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:02:27 \\ FACADES_SINGE 2023-04-08T06:05:41,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759026528,1137590265280001,,,,,2.4990373525e-08,0.000729268319657301
,,,,,,1,,32449940,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14250806,,2,224.81356498,,001000010007703,,,,,56/1,,,,24/04/1439,11880,,,,,001000010001061,,,001022008,,{0298BC30-318D-4A4F-8242-59D1CBFB6167},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-03-08T06:36:24 \\ FACADES_SINGE 2023-04-08T07:18:10,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756505816,1137565058160001,,,,,2.0052252977e-08,0.000567355909433152
,,,,,,1,,32449941,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14250808,,2,224.74146313,,001000010007703,,,,,55/2,,,,24/04/1439,11880,,,,,001000010001062,,,001022008,,{6EB24612-209A-42FE-B350-AAB0F87444D4},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-03-08T06:36:25 \\ FACADES_SINGE 2023-04-08T06:05:38,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756485824,1137564858240001,,,,,2.0052175579e-08,0.000567335675833361
,,,,,,1,,32449950,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,14252721,,1,706.88652695,,001000010001165,,,,,1323,,,,0,0,2,,,,001000010001081,,,001022008,,{565EBD18-7F76-4295-97A6-0B06757BDD35},,,,,,أمانة منطقة الرياض FME,MOHAMED_MOSTAFA 2018-03-20T14:45:13 \\ FACADES_SINGE 2023-04-08T06:05:31,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113752886000,1137528860000001,,,,,6.308274662900001e-08,0.0010271553537957699
,,,,,,1,,32449967,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14386996,,1,232.49241189,,001000010006975,,,,,375/1,,,,1440,405,,,,,001000010001068,,,001022008,,{7B9D4051-5FEE-4F78-92C8-797C79529F81},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:29:38 \\ FACADES_SINGE 2023-04-08T06:05:52,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113759745776,1137597457760001,,,,,2.0748890216499997e-08,0.000576915073681203
,,,,,,1,,32449968,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14387002,,1,232.60056466,,001000010018726,,,,,373/3,,,,1440,405,,,,,001000010001069,,,001022008,,{5E4AB2FF-8B08-4441-ABD4-DB070C2F64D6},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:29:38 \\ FACADES_SINGE 2023-04-08T06:05:52,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759585792,1137595857920001,,,,,2.0748947053e-08,0.000576915944132127
,,,,,,1,,32450049,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,41,14335030,,2,900.1194821,,001000010006183,,,,,336,,,,0,0,,,,,001000010001109,,,001022008,,{2598AA56-F7B0-4C80-B72A-AB4985007814},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:04 \\ FACADES_SINGE 2023-04-08T06:07:34,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113760305834,1137603058340001,,,,,8.0318499422e-08,0.00113546556537626
,,,,,,1,,32450050,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,43,14335031,,2,600.06763776,,001000010009663,,,,,362,,,,0,0,,,,,001000010001110,,,001022008,,{FC799B50-D2D5-4AE5-BA51-3926D939BCD7},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:50:14 \\ FACADES_SINGE 2023-04-08T06:07:34,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760345784,1137603457840001,,,,,5.3545352882500004e-08,0.000926742133927888
,,,,,,1,,32450051,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335035,,2,600.06763776,,001000010006183,,,,,348,,,,0,0,,,,,001000010001111,,,001022008,,{A2118266-20F5-4DBE-9D86-BA86A1F3AF8C},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:09 \\ FACADES_SINGE 2023-04-08T07:16:14,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760045820,1137600458200001,,,,,5.3545540599e-08,0.0009407024016670459
,,,,,,1,,32450052,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335044,,2,696.21545331,,001000010001020,,,,,352,,,,0,0,,,,,001000010001112,,,001022008,,{5C9C4BE9-DBF0-437C-927B-22262045E858},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:09 \\ FACADES_SINGE 2023-04-08T06:07:34,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760205812,1137602058120001,,,,,6.2112731472e-08,0.00100023338323145
,,,,,,1,,32450053,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335057,,2,720.08116531,,001000010006183,,,,,351,,,,0,0,,,,,001000010001113,,,001022008,,{83417822-91FC-4B94-90F9-F4A7C9DA78D6},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:09 \\ FACADES_SINGE 2023-04-08T06:07:34,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759765806,1137597658060001,,,,,6.42548198305e-08,0.00101860831963524
,,,,,,1,,32450077,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14386993,,1,232.52846281,,001000010018726,,,,,374/2,,,,1440,405,,,,,001000010002059,,,001022008,,{9F358ACB-6E24-4202-84AA-E9D89E473598},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:30:01 \\ FACADES_SINGE 2023-04-08T06:06:36,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113759625786,1137596257860001,,,,,2.0748890216499997e-08,0.000576915073681203
,,,,,,1,,32450078,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14387001,,1,232.60056466,,001000010018726,,,,,375/2,,,,1440,405,,,,,001000010002060,,,001022008,,{3EFA8F58-FAC8-4A51-A64C-3EA44D1F547D},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:29:38 \\ FACADES_SINGE 2023-04-08T06:06:36,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759685772,1137596857720001,,,,,2.07488258635e-08,0.000576914294951487
,,,,,,1,,32450146,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14312619,,2,1000.12474657,,001000010007703,,,,,34,,,,0,0,,,,,001000010002338,,,001022008,,{50A541FA-D6B5-42BD-9662-A275CD4CD955},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-10-07T09:04:07 \\ FACADES_SINGE 2023-04-08T06:07:31,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756585848,1137565858480001,,,,,8.92438302385e-08,0.00123848959221697
,,,,,1,1,,32450150,0,5555,5555,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,2107,52,14338726,,1,9024.98843114,,001000010001662,,,,,,,,,0,0,,,,,001000010002342,,,001022008,,{560AA17B-E11E-424A-B70C-8E05D93F0C68},,,,,,أمانة منطقة الرياض FME,MOHAMED_MOSTAFA 2019-01-14T03:23:42 \\ FACADES_SINGE 2023-04-08T06:07:31,004001,004001017,10014250,,193,,,,0,قصر,1,,,,,,,,,,0,0,,,113759866470,1137598664700001,,,,,8.054050815660001e-07,0.00359464954501622
,,,,,,1,,32450151,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,52,14338729,,2,750.11158539,,001000010012080,,,,,2331,,,,0,0,2,,,,001000010002343,,,001022008,,{68505D52-3BEA-429F-86C5-BFB978384D37},,,,,,أمانة منطقة الرياض FME,MOHAMED_MOSTAFA 2019-01-14T03:33:24 \\ FACADES_SINGE 2023-04-08T06:07:31,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,113759866430,1137598664300001,,,,,6.6937833557e-08,0.00103806720853375
,,,,,,1,,32450152,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14312621,,2,2750.25292576,,001000010007158,,,,,37/39/1,,,,02/09/1439,13665,2,,,,001000010002344,,,001022008,,{619FD10F-17FA-4D2C-A22D-5BEE1B0217D1},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-10-07T09:05:39 \\ FACADES_SINGE 2023-04-08T06:06:07,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113756825838,1137568258380001,,,,,2.454191545125e-07,0.00198984734604268
,,,,,,1,,32450200,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14312617,,2,450.02369013,,001000010007703,,,,,38/1,,,,02/09/1439,13665,,,,,001000010001912,,,001022008,,{42E5DBEE-B671-4B45-9929-214BEA9FAB3A},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-10-07T09:06:58 \\ FACADES_SINGE 2023-04-08T06:06:07,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756665822,1137566658220001,,,,,4.0159597132500005e-08,0.0008176677275665241
,,,,,,1,,32450201,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14312623,,2,1000.08869565,,001000010001469,,,,,33,,,,0,0,2,,,,001000010001913,,,001022008,,{22892FA6-BE11-4A9C-8294-9A7B9F5063F9},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2018-10-07T09:05:54 \\ FACADES_SINGE 2023-04-08T06:06:07,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113756725868,1137567258680001,,,,,8.92441917675e-08,0.00123849242371113
,,,,,,1,,32450215,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,9,14347205,,2,45037.44656203,,001000010011160,,,,,9,,,,0,0,,,,,001000010001987,,,001022008,,{B718BB3A-BC16-4119-86AE-F4A6B8552165},,,,,,أمانة منطقة الرياض FME,GIS 2019-02-09T13:33:38 \\ FACADES_SINGE 2023-04-08T06:06:40,004001,004001017,10014250,,193,,,,1,,1,,,,,,,,,,0,1,,,113750846088,1137508460880001,,,,,4.019000170172e-06,0.0080645009888099
,,,,,,1,,32450255,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,52,14338723,,2,875.02803867,,001000010012080,,,,,2332,,,,0,0,2,,,,001000010002147,,,001022008,,{1D4BFAA0-DB34-42D5-A8FE-9A6F79709765},,,,,,أمانة منطقة الرياض FME,MOHAMED_MOSTAFA 2019-01-14T03:26:00 \\ FACADES_SINGE 2023-04-08T06:07:52,004001,004001017,10014250,,193,,,,6,,1,,,,,,,,,,6,0,,,113759926414,1137599264140001,,,,,7.809434357649999e-08,0.00112988238711756
,,,,,,1,,32450402,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,28,14327845,,2,308.01909865,,001000010032898,,,,,2260/2/1,,,,1435,954,2,,,,001000010002084,,,001022008,,{31ACCE45-6468-40D7-8ACA-07DFB610BAC9},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-11-22T04:31:36 \\ FACADES_SINGE 2023-04-08T06:07:38,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758386216,1137583862160001,,,,,2.7488223516e-08,0.000685664309250078
,,,,,,1,,32450412,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335034,,0,580.16752745,,001000010001020,,,,,355,,,,0,0,,,,,001000010002124,,,001022008,,{AD9EAFBF-0DCC-4910-B9B9-D88026DB1C70},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:09 \\ FACADES_SINGE 2023-04-08T06:06:47,004001,004001017,10014250,,1,,,,,,1,,,,,,,,,,,,,,113759925798,1137599257980001,,,,,5.17607056925e-08,0.000922329817010753
,,,,,,1,,32450413,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,41,14335046,,2,750.11158539,,001000010028908,,,,,344,,,,0,0,2,,,,001000010002125,,,001022008,,{699F8020-7BDA-4588-9061-67FD6EE3D116},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:04 \\ FACADES_SINGE 2023-04-08T06:06:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113760545788,1137605257880001,,,,,6.693169596499999e-08,0.00104359885428053
,,,,,,1,,32450502,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,45,14386995,,1,525.08171487,,001000010006975,,,,,373/1,,,,1440,405,,,,,001000010001814,,,001022008,,{40730330-5463-4949-A468-810B7E0C2473},,,,,,أمانة منطقة الرياض FME,AYMAN_HELMY 2019-04-22T06:11:43 \\ FACADES_SINGE 2023-04-08T06:07:13,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759585802,1137595858020001,,,,,4.68524422635e-08,0.0009058314854871439
,,,,,,1,,32450556,1006000,,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,9,14346681,,2,145746.64138545,,001000010001134,,,,,,,,,0,0,,,,,001000010002048,,,001022008,,{147895E7-B51F-4161-93D3-40ABB02B12FF},,,,,,أمانة منطقة الرياض FME,GIS 2019-02-09T13:33:38 \\ FACADES_SINGE 2023-04-08T06:06:58,004001,004001017,10014250,,193,,,,5,,1,,,,,,,,,,3,2,,,113750626186,1137506261860001,,,,,1.3006068571356e-05,0.017136124644441503
,,,,,,1,,32450576,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262243,,2,559.97900975,,001000010006112,,,,,2375,,,,0,0,2,,,,001000010002128,,,001022008,,{686CA06E-9EB9-408C-8D80-040922828066},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:00:16 \\ FACADES_SINGE 2023-04-08T06:06:25,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759086516,1137590665160001,,,,,4.9981044519000006e-08,0.000912902830303286
,,,,,,1,,32450577,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262247,,2,350.01842565,,001000010005788,,,,,2372/1,,,,05/06/1436,12319,,,,,001000010002129,,,001022008,,{F4D103DD-32C5-462A-9AEB-54C1F59A3CA8},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:05:27 \\ FACADES_SINGE 2023-04-08T06:06:25,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113758866530,1137588465300001,,,,,3.1238135100000007e-08,0.000775178726992447
,,,,,,1,,32450578,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,72,14262249,,2,560.08716252,,001000010006112,,,,,2371,,,,0,0,2,,,,001000010002130,,,001022008,,{25556C41-694B-4BF6-AC7C-465339DF3489},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-05-10T11:00:52 \\ FACADES_SINGE 2023-04-08T06:16:27,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758986534,1137589865340001,,,,,4.9980934104000004e-08,0.0009129027627014121
,,,,,,1,,32450772,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,41,14335042,,2,748.92190488,,001000010011490,,,,,341,,,,0,0,2,,,,001000010001704,,,001022008,,{0DB7EA53-DB9C-4D2D-91B9-42C1F0719828},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:57:08 \\ FACADES_SINGE 2023-04-08T06:06:03,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113760625804,1137606258040001,,,,,6.6831858918e-08,0.0010429143467972101
,,,,,,1,,32450773,101000,101007,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1829,42,14335049,,2,720.11721623,,001000010006183,,,,,347,,,,0,0,,,,,001000010001705,,,001022008,,{8A6426B4-5500-4D7F-B79B-5975E69FF1EB},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-12-24T10:50:14 \\ FACADES_SINGE 2023-04-08T06:06:03,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113760145824,1137601458240001,,,,,6.42549854985e-08,0.00101860987937489
,,,,,,1,,32450799,401000,,400000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,14311791,,2,9.91400423,,001000010033480,,,,,,,,,0,0,,,,,001000010001189,,,001022008,,{97DE2DB1-2AE2-4249-8011-6F74406B5822},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2018-10-01T06:40:08 \\ FACADES_SINGE 2023-04-08T06:07:02,004001,004001017,10014250,,0,,,,,غرفة كهرباء,1,,,,,,,,,,,,,,113753985842,1137539858420001,,,,,8.92295549e-10,0.00012316624690652002
