Name,Subtype,Latitude,Longitude
شركة شافي المثالي,company,24.702631,46.670539
الهيئة العامة للطرق,government,24.82715,46.618441
الإدارة العامة للنظافة,government,24.666647,46.731869
وزارة الرياضة,government,24.659782,46.72657
شركة عبدالله ابراهيم الصايغ و اولادة,company,24.822706,46.654398
سياد للإستثمار - SYAD Company,company,24.670238,46.737403
مبنى ديوان وزارة العدل,government,24.659634,46.725304
مجموعة مثمرات - Mothmerat Group,company,24.667935,46.739533
وكالة امانة منطقة الرياض لشؤون بلديات المنطقة,government,24.6804,46.756274
الادارة النسائية بوزارة الدفاع,government,24.683021,46.722089
شؤون موظفي ديوان وزارة الدفاع,government,24.684367,46.721755
وحدة التنمية الأسرية بالملز,government,24.683057,46.719816
مجموعة شركات الظاهري الولية,company,24.672024,46.745459
إدارة الأدلة الجنائية,government,24.670539,46.744957
Unnamed,government,24.681824,46.743674
سفارة قبرص,diplomatic,24.716491,46.677481
شركة العويضة للتنمية,company,24.661577,46.743891
Unnamed,diplomatic,24.716176,46.677648
مصلحة مطابع الحكومة,government,24.702925,46.717315
شركة ثمار الجزيرة,company,24.696758,46.743549
Unnamed,company,24.754904,46.656963
Unnamed,diplomatic,24.72739,46.675172
جمعية فتاة العشرين,charity,24.750899,46.672489
هيئة الاتصالات والفضاء والتقنية,government,24.736925,46.634095
هيئة الزكاة والضريبة والجمارك,government,24.756734,46.65124
وزارة النقل والخدمات اللوجستية,government,24.758092,46.651854
الادارة العامة لدوريات الامن,government,24.758322,46.652214
شركة الكهرب,energy_supplier,24.653219,46.73347
Unnamed,energy_supplier,24.653521,46.733691
Unnamed,energy_supplier,24.652998,46.732118
Unnamed,energy_supplier,24.652917,46.732298
Embassy of Gabon,diplomatic,24.747618,46.680523
جمعية الكشافة العربية السعودية,government,24.659063,46.72863
إدارة الميزانية العامة,government,24.651738,46.717177
Unnamed,government,24.652757,46.718554
الإدارة العامة للصحة العامة,government,24.75282,46.665823
وزارة الشؤون البلدية والقروية والاسكان,government,24.771873,46.666246
‏أمانة منطقة الرياض المبنى الرئيسي,government,24.628382,46.710969
دوريات الدرعيه,police,24.739025,46.579177
