object_id,parcel_id,parcel_name,mainlanduse_code,mainlanduse_name,subtype_code,subtype_name,detailslanduse,is_apartment,parcel_type,residential_units,commercial_units,floors,area_sqm,district_id,street_name,postal_code,is_built,is_licensed,building_status,latitude,longitude
32450504,14395816,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,302.21489981,00100001148,,,,,,24.811762429857133,46.66755513271429
32450505,14395957,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,375.03776723,00100001148,,,,,,24.839806390600017,46.6481957996
32450506,14496336,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,374.96566538,00100001148,,,,,,24.82379421600001,46.62352865900002
32450507,14264417,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,500.09842421,00100001042,,,,,,24.771668470800012,46.67913997520001
32450508,14269979,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,630.02595599,00100001059,,,,,,24.739916260999998,46.610721379400005
32450509,14269987,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,420.13747374,00100001059,,,,,,24.7402096098,46.6105727832
32450510,14263691,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,312.09285311,00100001148,,,,,,24.824317860000008,46.637288123400005
32450511,14263711,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,806.02656924,00100001148,,,,,,24.824184307857138,46.63747875642856
32450512,14263715,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,311.98470034,00100001148,,,,,,24.82439497883334,46.63751030649999
32450513,14263745,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,260.10742003,00100001148,,,,,,24.82481859940001,46.63907647879999
32450514,14254586,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,783.09818128,00100001148,,,,,,24.83005665128572,46.65765321371428
32450515,14254591,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,783.06213035,00100001148,,,,,,24.829816324800003,46.657199440800014
32450516,14263465,ملاعب أطفال,300000,خدمات عامة (Public Services),306000,حديقة عامة (Public Park),306025,False,غير شقق (Non-Apartment),0,0,,6300.87242562,00100001145,,,,,,24.784073092000018,46.615242325400004
32450517,14263497,غرفة كهرباء,400000,مرافق عامة (Public Facilities),401000,كهرباء (Electricity),,False,غير شقق (Non-Apartment),,,,10.05820793,00100001115,,,,,,24.7695443168,46.657347505400004
32450518,14268933,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,391.54909064,00100001148,,,,,,24.829724479000003,46.656981126999995
32450519,14529929,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,1050.01922603,00100001134,,,,,,24.760334112600002,46.73631608899999
32450520,14529931,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,1050.01922603,00100001134,,,,,,24.759854787999995,46.73584015
32450521,14529937,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,362.56414737,00100001134,,,,,,24.760254401199994,46.737046324200016
32450522,3386459,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,579.48255989,00100001148,,,,,,24.8252517355,46.655219294999995
32450523,14334326,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,599.95948498,00100001054,,,,,,24.777862497600005,46.71954972959999
32450524,14334380,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,660.092427,00100001045,,,,,,24.74767465420001,46.681191715400004
32450525,14334381,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,660.05637607,00100001045,,,,,,24.747710800999993,46.681844096000006
32450526,14334387,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,660.20057977,00100001045,,,,,,24.7476276204,46.681646591200014
32450527,14334403,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,648.3037747,00100001037,,,,,,24.757644386000003,46.701752558399996
32450528,14334562,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,375.03776723,00100001080,,,,,,24.8140098502,46.64255374760002
32450529,14334563,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,362.41994367,00100001080,,,,,,24.814456879666682,46.6427070275
32450530,14301317,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,324.99908407,00100001080,,,,,,24.8133501166,46.642496879
32450531,14301325,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,312.6696679,00100001080,,,,,,24.812747251199994,46.642474485
32450532,14326659,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,330.0462135,00100001148,,,,,,24.829440592600008,46.6403250244
32450533,14326665,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,246.9488326,00100001148,,,,,,24.8298476842,46.64137872639999
32450534,14326669,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,390.07100274,00100001148,,,,,,24.829317924400016,46.640670623000005
32450535,14326671,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.07663358,00100001148,,,,,,24.829846388166676,46.64121151716666
32450536,14326677,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,389.99890089,00100001148,,,,,,24.829549169200003,46.6412183108
32450537,14335738,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.12394619,00100001148,,,,,,24.825307824999992,46.629452718166675
32450538,14335561,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,430.26778352,00100001148,,,,,,24.824895837400003,46.62904817739998
32450539,14335563,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,625.05092841,00100001148,,,,,,24.825124393199996,46.629000717999986
32450540,14335572,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,494.0418689,00100001148,,,,,,24.825416858799997,46.62961115840001
32450541,14335574,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,493.96976705,00100001148,,,,,,24.825174178199994,46.62967703500001
32450542,14325415,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,228.05814818,00100001125,,,,,,24.786382838400005,46.664295587800005
32450543,14268767,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,351.24415708,00100001080,,,,,,24.813960916199996,46.63617594699999
32450544,14268779,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,324.06176004,00100001080,,,,,,24.813137525199977,46.63622322120001
32450545,14268787,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,448.04088928,00100001080,,,,,,24.81397522520002,46.6358710838
32450546,14268789,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,324.09781096,00100001080,,,,,,24.813433847400017,46.63613427439999
32450547,14328375,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,400.02105789,00100001145,,,,,,24.788197483400005,46.6200986292
32450548,14328029,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,499.99027144,00100001136,,,,,,24.762960278599998,46.656433289799985
32450549,14328037,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,500.06237329,00100001136,,,,,,24.76312401659999,46.6563499298
32450551,14328051,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,500.02632236,00100001136,,,,,,24.7632877548,46.656266569399996
32450552,14328289,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,375.07381816,00100001148,,,,,,24.834172685400006,46.651913202
32450553,14346586,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),0,0,,2841.67807021,00100001145,,,,,,24.787419105599998,46.63110392499999
32450554,14346612,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.07663358,00100001045,,,,,,24.747299755200004,46.6810805682
32450556,14346681,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1006000,سكني مختلط (Mixed Residential),,True,شقق (Apartment),3,2,,145746.64138545,00100001063,,,,,,24.73491733344445,46.63862638044445
32450557,14346424,مسجد و مرافقه,5555,غير محدد (Undefined),303000,ديني (Religious),5555,False,غير شقق (Non-Apartment),1,0,1,2398.50405573,00100001029,,,,,,24.733859348599992,46.691277529000004
32450558,14346541,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,563.76435682,00100001059,,,,,,24.7330943102,46.59294784700002
32450560,14338493,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,330.08226442,00100001032,,,,,,24.735949985800016,46.66765841739999
32450561,14330785,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,349.98237473,00100001148,,,,,,24.814868913142863,46.66322107971428
32450562,14327297,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),0,0,,1649.07743791,00100001097,,,,,,24.79414068939999,46.68949331080002
32450563,14343886,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,374.92961446,00100001125,,,,,,24.785371586999997,46.66189261599999
32450564,14395250,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,257.47570255,00100001148,,,,,,24.834357147199988,46.641282731199986
32450565,14395004,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),8,2,3,651.00759403,00100001181,,,,,,24.7221993634,46.678624718
32450566,14395010,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),8,4,3,651.00759403,00100001181,,,,,,24.72237015379999,46.67853459700001
32450568,14395019,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),8,4,3,930.11385126,00100001181,,,,,,24.722638675571424,46.67808693128571
32450569,14399158,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,640.01206207,00100001181,,,,,,24.723316941399993,46.6865690404
32450570,3460319,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,375.83088757,00100001054,,,,,,24.774713536799993,46.722347705800004
32450571,14486949,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,768.06494578,00100001037,,,,,,24.7547471344,46.71057602179999
32450572,14486955,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),8,2,2,840.02259101,00100001037,,,,,,24.754425012199988,46.710377014799995
32450573,14486956,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),6,4,2,840.02259101,00100001037,,,,,,24.754644049000007,46.71027390383333
32450574,14400251,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,576.05772206,00100001080,,,,,,24.801222347400017,46.64028044300001
32450575,14254115,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,599.92343406,00100001108,,,,,,24.778622089199995,46.70009553500002
32450576,14262243,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,559.97900975,00100001063,,,,,,24.741016212199987,46.654486884000015
32450577,14262247,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,350.01842565,00100001063,,,,,,24.741276821999985,46.654052470399996
32450578,14262249,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,560.08716252,00100001063,,,,,,24.74134477340001,46.654322772
32450579,14262271,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,734.93414619,00100001115,,,,,,24.779212355800006,46.66240877900001
32450581,14262297,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,419.12804786,00100001145,,,,,,24.77688398283333,46.621200873
32450582,14261685,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,625.05092841,00100001145,,,,,,24.778707488800013,46.61789216359999
32450583,14253682,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,416.31607575,00100001029,,,,,,24.736391120000008,46.71085440339998
32450584,14253686,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,697.00857365,00100001029,,,,,,24.736219485833335,46.710682648333325
32450585,14259449,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,675.1256625,00100001054,,,,,,24.782187407800006,46.71684552759999
32450586,14259671,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,400.41761806,00100001059,,,,,,24.73550633166667,46.60736030750001
32450587,14249007,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,390.03495181,00100001080,,,,,,24.7994925642,46.63890884399999
32450588,14387174,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,311.98470034,00100001148,,,,,,24.83580279360001,46.64178401220001
32450589,14387177,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,600.13973961,00100001148,,,,,,24.836106325285716,46.641890122285716
32450590,14394550,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),,,,1639.74024847,00100001029,,,,,,24.743305937199978,46.704862545999994
32450591,14334669,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,660.16452885,00100001029,,,,,,24.7372128278,46.69332626260001
32450592,14334670,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,660.16452885,00100001029,,,,,,24.737033408000002,46.693608426800004
32450593,14299905,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,572.27237499,00100001108,,,,,,24.781387317666656,46.69933426033333
32450595,14329897,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,765.25297367,00100001148,,,,,,24.82499096739999,46.63487255440001
32450596,14329919,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,213.60172747,00100001148,,,,,,24.825228823,46.63520199042855
32450598,14329297,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,499.70186404,00100001125,,,,,,24.779578457599996,46.6779214084
32450599,14345296,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,945.07498491,00100001042,,,,,,24.763887527199994,46.6870268452
32450600,14345302,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,840.09469286,00100001042,,,,,,24.764283395199993,46.687184837600014
32450601,14345361,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,374.96566538,00100001136,,,,,,24.761197287000005,46.664607092
32450602,14345363,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,900.04738025,00100001136,,,,,,24.76138559619999,46.664415636800015
32450603,14345389,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,450.1318429,00100001145,,,,,,24.788050358600003,46.61888386060001
32450604,14337729,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,375.00171631,00100001148,,,,,,24.82695208419999,46.629308826
32450605,14329029,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,True,شقق (Apartment),4,0,2,800.11421763,00100001136,,,,,,24.758335486199996,46.654958229
32450606,14329049,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,1085.02467369,00100001136,,,,,,24.758674576400004,46.65519923840001
32450607,14339094,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,319.98800557,00100001059,,,,,,24.72787066960002,46.599854482800005
32450608,14339095,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,320.13220927,00100001059,,,,,,24.728018845400005,46.599668066400014
32450609,14339102,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,320.0240565,00100001059,,,,,,24.72792769185714,46.59957185314287
32450610,14339128,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,625.15908119,00100001134,,,,,,24.7568404696,46.7215961922
32450611,14339129,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,1,2,625.01487749,00100001134,,,,,,24.756386296400002,46.720519071799984
32450612,14339139,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,625.05092841,00100001134,,,,,,24.756780444799993,46.72086425159999
32450613,14339211,سكن مؤذن,300000,خدمات عامة (Public Services),303000,ديني (Religious),303011,False,غير شقق (Non-Apartment),,,,728.08447054,00100001042,,,,,,24.76681477919999,46.6746299748
32450614,14326453,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,335.95856511,00100001148,,,,,,24.832104342374997,46.63454292174999
32450615,14326653,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,1,323.01628323,00100001148,,,,,,24.829967313399994,46.64131807900001
32450616,14335733,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.05184434,00100001148,,,,,,24.825120595999987,46.62954723983335
32450617,14335737,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,400.09315974,00100001148,,,,,,24.824993445999997,46.62928031100002
32450618,14337728,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,375.00171631,00100001148,,,,,,24.82674708999998,46.6294123198
32450619,14340360,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),5,4,2,750.07553447,00100001042,,,,,,24.770619940400003,46.680430990599994
32450620,14340362,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),5,6,2,900.15553302,00100001042,,,,,,24.7700613116,46.67911249340001
32450621,14340365,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),10,0,2,750.03948354,00100001042,,,,,,24.770448933,46.68002736800001
32450622,14334572,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,362.45599459,00100001080,,,,,,24.8141403986,46.64281041960002
32450623,14335429,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,900.1194821,00100001148,,,,,,24.835196692749996,46.63789553075
32450624,14400082,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,287.83058095,00100001125,,,,,,24.786149481333343,46.66362547833332
32450625,14237103,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,360.90580484,00100001029,,,,,,24.7476606854,46.71912904920001
32450626,14248482,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,4,2,649.99816815,00100001108,,,,,,24.780098081000006,46.6942995442
32450627,14248485,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,295.54547878,00100001108,,,,,,24.77995798757143,46.69360033328571
32450628,14248489,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,295.90598803,00100001108,,,,,,24.78014690628573,46.69404938499999
32450629,14262865,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,525.08171487,00100001042,,,,,,24.761263370999984,46.67785826280001
32450630,14262877,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,450.02369013,00100001042,,,,,,24.761287561400003,46.67697077040001
32450631,14262907,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,531.96744144,00100001042,,,,,,24.766093104800017,46.6782066658
32450632,14263023,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,455.89999081,00100001042,,,,,,24.758901415599997,46.67622661059998
32450633,14263025,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,456.00814359,00100001042,,,,,,24.758844369600002,46.6760899276
32450634,14263035,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,475.04303171,00100001042,,,,,,24.75918387879999,46.676085222199994
32450636,14254201,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,396.12755805,00100001080,,,,,,24.8085707134,46.6384076682
32450637,14254210,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,1,1,884.14892256,00100001080,,,,,,24.8080336558,46.6379196286
32450638,14247503,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,209.9605841,00100001042,,,,,,24.763234967000006,46.69198318680001
32450639,14247506,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,431.96217697,00100001042,,,,,,24.763101740999996,46.69158143185715
32450640,14247186,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,435.06255647,00100001134,,,,,,24.756824727399998,46.728963963800005
32450641,14243051,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,616.14635007,00100001042,,,,,,24.773752693200002,46.6824038664
32450642,14243054,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,616.0381973,00100001042,,,,,,24.77385703759999,46.6826560504
32450643,14243064,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,549.92080182,00100001042,,,,,,24.773450257600008,46.681122360599986
32450644,14243083,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,600.03158683,00100001042,,,,,,24.773684248999995,46.6817119136
32450645,14243086,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,616.07424822,00100001042,,,,,,24.774114013999984,46.6822230772
32450646,14243090,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,616.00214637,00100001042,,,,,,24.774218358599988,46.682475262200015
32450647,14339097,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,365.08771208,00100001059,,,,,,24.727745752,46.599398496428584
32450648,14339124,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,625.01487749,00100001134,,,,,,24.756969683599994,46.721313053
32450649,14328005,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,312.56151513,00100001136,,,,,,24.763077219000014,46.65566501639999
32450650,14328011,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),10,0,2,875.10014052,00100001136,,,,,,24.762700775600003,46.655540461200005
32450651,14328013,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,625.01487749,00100001136,,,,,,24.76176875399998,46.65627664739999
32450652,14328019,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),1,0,2,875.24434422,00100001136,,,,,,24.761677414799998,46.656061463200004
