Name,Subtype,Latitude,Longitude
Unnamed,shelter,25.001388,46.506638
FedEx Office,copyshop,24.72795,46.663416
Al Rajhi,bureau_de_change,24.961568,46.701682
Unnamed,toilets,24.96142,46.702123
Dunkin' Donuts,confectionery,24.961549,46.702867
Alinma,bureau_de_change,24.960828,46.702728
Unnamed,toilets,24.961422,46.701918
Snacks,vending_machine,24.961462,46.702269
Enjaz,bureau_de_change,24.961459,46.702479
Coffe,vending_machine,24.961462,46.702341
Coffee,vending_machine,24.960549,46.702541
Duty Free,gift,24.961303,46.702592
Albilad,bureau_de_change,24.962974,46.700743
Snaks,vending_machine,24.960606,46.702574
Duty Free,gift,24.960983,46.702691
Unnamed,toilets,24.963269,46.700841
Snacks,vending_machine,24.963392,46.700966
Paul,confectionery,24.964194,46.700904
Unnamed,optician,24.961053,46.702767
Unnamed,information,24.961111,46.70253
Unnamed,toilets,24.960466,46.702492
Unnamed,toilets,24.963467,46.700955
Alinma,bureau_de_change,24.963585,46.701081
Al Rajhi,bureau_de_change,24.96406,46.700063
Coffee,vending_machine,24.963334,46.700933
Coffee,vending_machine,24.964033,46.700564
Unnamed,vending_machine,24.964033,46.700489
Unnamed,information,24.963794,46.700861
Unnamed,toilets,24.964031,46.700377
Duty Free,gift,24.963791,46.701129
Unnamed,toilets,24.964028,46.70025
Duty Free,gift,24.964033,46.700972
Green Oasis,estate_agent,24.843019,46.753372
ሀሽም ቤት የአሚር ፋይሰል ጔደኛ,courthouse,24.606751,46.524186
DragonMart,department_store,24.667186,46.783407
منتزه المناخ,information,24.619605,46.771786
جبل كساب,yes,24.650693,46.559908
Abana workshop,artwork,24.574293,46.810277
المرجان,department_store,24.778409,46.686765
فوق الوصف للكماليات,department_store,24.789877,46.680604
Turkish Barber,hairdresser,24.692851,46.605908
بنشر,tyres,24.79809,46.797158
Unnamed,charging_station,24.650215,46.740835
سهل,yes,24.588339,46.742411
الحزم للاتصالات,mobile_phone,24.576586,46.766795
بيوت الشباب,community_centre,24.659732,46.6991
Building No 17 Al Aqeel Aprtment,information,24.674219,46.746003
Unnamed,bus_station,24.787038,46.660761
التعاونية للتأمين,insurance,24.59776,46.685118
سنابل السلام للحلويات,confectionery,24.596692,46.682611
Unnamed,information,24.97153,46.613186
Unnamed,apartment,24.733686,46.808268
Unnamed,apartment,24.733747,46.808223
دار الرياض,artwork,24.710623,46.694056
Pai vhugs,apartment,24.764982,46.798197
Unnamed,apartment,24.77398,46.791776
شركة تنظيف بالرياض,foundation,24.664353,46.727003
Exit 1,information,24.736897,46.590521
Exit 9,information,24.776176,46.730588
Exit 7,information,24.78507,46.704384
Exit 5,information,24.769771,46.668319
Exit 10,information,24.759874,46.73885
Noorco,dry_cleaning,24.775541,46.708651
مجموعة خالد الكريديس العقاريةً,estate_agent,24.815107,46.645884
Adeeb Accomodation,apartment,24.644765,46.728652
Madina Co,lawyer,24.661116,46.734188
Uber Pickup Spot - Terminal 5,taxi,24.942784,46.710403
Unnamed,shelter,24.794621,46.790348
Unnamed,theatre,24.955659,46.800454
Sulay villa,bookmaker,24.679196,46.837665
Unnamed,apartment,24.828404,46.755872
Light Calligraphy,artwork,24.735665,46.720116
super market cigerette,greengrocer,24.630109,46.690705
مطابع أريج الألوان,artwork,24.618454,46.740913
my-home,apartment,24.7521,46.833486
Unnamed,bureau_de_change,24.673437,46.71831
World Sights Park,theme_park,24.762594,46.736111
Unnamed,department_store,24.780887,46.749389
الرماية,yes,24.802668,46.716561
الرماية,yes,24.752223,46.584208
حدائق السلطان,garden_centre,24.752247,46.584321
بنشر,tyres,24.637623,46.693226
العربية للطيران,travel_agency,24.689882,46.72345
سنتر بوينت,department_store,24.683502,46.775454
Al Jazeera Compound,community_centre,24.704976,46.689556
Asus Service Center,computer,24.682216,46.690375
اثاث مستعمل ابو عدي,variety_store,24.757452,46.791445
Baskin-Robbins,ice_cream,24.674286,46.668147
Vox Cinemas,cinema,24.757985,46.62935
The Boulevard Riyadh,department_store,24.751133,46.61268
مستوصف هاو,yes,24.760594,46.671649
Unnamed,association,24.634827,46.677706
Unnamed,shelter,24.670415,46.690384
Unnamed,artwork,24.722291,46.752502
Imam Saud Ibn Faisal Road,information,24.818639,46.644057
Unnamed,fitness_station,24.74252,46.869805
Unnamed,fitness_station,24.742243,46.869653
Unnamed,fitness_station,24.742182,46.869708
Unnamed,fitness_station,24.742548,46.869956
Unnamed,fitness_station,24.742104,46.870018
Unnamed,fitness_station,24.742455,46.869696
Unnamed,fitness_station,24.742348,46.869659
Unnamed,fitness_station,24.742119,46.869857
Unnamed,fitness_station,24.742115,46.870131
Unnamed,fitness_station,24.742598,46.870562
Unnamed,fitness_station,24.742612,46.87072
Unnamed,fitness_station,24.742621,46.870817
Unnamed,fitness_station,24.742606,46.870946
Unnamed,fitness_station,24.742567,46.871037
Unnamed,fitness_station,24.742182,46.870876
Unnamed,fitness_station,24.74216,46.870627
Unnamed,fitness_station,24.742138,46.870394
Unnamed,fitness_station,24.742124,46.870236
Unnamed,fitness_station,24.742173,46.870773
Unnamed,fitness_station,24.742233,46.871021
Unnamed,fitness_station,24.742489,46.871096
Unnamed,fitness_station,24.742367,46.871099
Unnamed,fitness_station,24.74258,46.87034
Unnamed,fitness_station,24.742568,46.870193
Unnamed,fitness_station,24.742559,46.870085
Unnamed,fitness_station,24.742298,46.871067
Unnamed,shelter,24.753574,46.870151
Unnamed,shelter,24.753564,46.871117
Unnamed,shelter,24.753564,46.871831
Unnamed,information,24.899735,46.711762
Unnamed,information,24.902694,46.711823
Unnamed,information,24.905454,46.713523
Unnamed,information,24.907429,46.716747
Unnamed,information,24.908772,46.715669
Unnamed,information,24.909954,46.719152
Unnamed,information,24.908818,46.719334
Unnamed,information,24.613722,46.762184
