Name,Subtype,Latitude,Longitude
مغسلة النظافة,car_wash,24.789065,46.648441
شركة الزيوت الوطنية,car_repair,24.788944,46.648398
Petromin,car_repair,24.788832,46.648344
CarO2,fuel,24.789003,46.648125
الادريس,fuel,24.758275,46.733826
FIX UP,car_repair,24.799743,46.674767
Car care,car_repair,24.799663,46.674804
Petromin Nissan,car,24.803107,46.744802
Unnamed,fuel,24.81998,46.789046
بترومين,car_repair,24.586608,46.639539
بترومين,car_repair,24.700901,46.770143
بترومين,car_repair,24.687237,46.723943
بترومين,car_repair,24.698386,46.773247
Petromin,car_repair,24.685276,46.570825
Petromin,car_repair,24.647602,46.498303
Petromin,car_repair,24.575929,46.779072
Petromin,car_repair,24.583008,46.753129
Petromin,car_repair,24.573134,46.786603
Petromin,car_repair,24.56669,46.79987
Petromin,car_repair,24.555228,46.778546
Petromin,car_repair,24.572436,46.778755
Petromin,car_repair,24.57,46.753889
Petromin,car_repair,24.546111,46.688333
Petromin,car_repair,24.583437,46.779721
Petromin,car_repair,24.558825,46.769932
Petromin,car_repair,24.557029,46.712817
Petromin,car_repair,24.555369,46.682711
Petromin,car_repair,24.536744,46.691119
Petromin,car_repair,24.585881,46.760699
Petromin,car_repair,24.617355,46.643829
Petromin,car_repair,24.575833,46.696111
Petromin,car_repair,24.582798,46.634865
Petromin,car_repair,24.564815,46.628552
Petromin,car_repair,24.601031,46.696149
Petromin,car_repair,24.604518,46.613166
Petromin,car_repair,24.565278,46.650278
Petromin,car_repair,24.529673,46.653534
Petromin,car_repair,24.574846,46.677679
Petromin,car_repair,24.523362,46.647499
Petromin,car_repair,24.5475,46.649444
Petromin,car_repair,24.595949,46.66202
Petromin,car_repair,24.618886,46.68631
Petromin,car_repair,24.62387,46.685447
Petromin,car_repair,24.60843,46.66607
Petromin,car_repair,24.608249,46.639549
Petromin,car_repair,24.544181,46.467061
Petromin,car_repair,24.56263,46.554464
Petromin,car_repair,24.596226,46.586344
Petromin,car_repair,24.558673,46.575229
Petromin,car_repair,24.593412,46.54734
Petromin,car_repair,24.579432,46.613338
Petromin,car_repair,24.552974,46.498529
Petromin,car_repair,24.558385,46.617984
Petromin,car_repair,24.584642,46.598007
Petromin,car_repair,24.570524,46.545285
Petromin,car_repair,24.556194,46.527346
Petromin,car_repair,24.558878,46.545097
Petromin,car_repair,24.851302,46.649837
Petromin,car_repair,24.768874,46.667545
Petromin,car_repair,24.830763,46.730223
Petromin,car_repair,24.814316,46.681568
Petromin,car_repair,24.822365,46.642917
Petromin,car_repair,24.863723,46.643642
بترومين إكسبرس,car_repair,24.808315,46.663437
Petromin,car_repair,24.835924,46.689792
Petromin,car_repair,24.802815,46.603468
Petromin,car_repair,24.787879,46.615645
Petromin,car_repair,24.783056,46.625
Petromin,car_repair,24.80018,46.697511
Petromin,car_repair,24.829254,46.786153
Petromin,car_repair,24.834076,46.766902
Petromin,car_repair,24.843489,46.804719
Petromin,car_repair,24.820476,46.729499
Petromin,car_repair,24.797755,46.715691
Petromin,car_repair,24.689697,46.594262
Petromin,car_repair,24.714145,46.634932
Petromin,car_repair,24.748756,46.536385
Petromin,car_repair,24.617501,46.518232
Petromin,car_repair,24.627376,46.539652
Petromin,car_repair,24.627386,46.558964
Petromin,car_repair,24.628142,46.567172
Petromin,car_repair,24.687625,46.636147
Petromin,car_repair,24.638572,46.540334
Petromin,car_repair,24.633056,46.563889
Petromin,car_repair,24.78577,46.673339
Petromin,car_repair,24.780778,46.684175
Petromin,car_repair,24.790353,46.700644
Petromin,car_repair,24.758382,46.734059
Petromin,car_repair,24.738949,46.684803
Petromin,car_repair,24.737229,46.707328
Petromin,car_repair,24.740954,46.671891
Petromin,car_repair,24.77432,46.709088
Petromin,car_repair,24.764656,46.701872
Petromin,car_repair,24.755006,46.720181
Petromin,car_repair,24.767875,46.684481
Petromin,car_repair,24.762629,46.672663
بترومين إكسبرس,car_repair,24.681697,46.701038
Petromin,car_repair,24.690603,46.688316
Petromin,car_repair,24.687976,46.687533
Petromin,car_repair,24.666216,46.698927
Petromin,car_repair,24.651256,46.707371
Petromin,car_repair,24.660659,46.734585
بترومين إكسبرس,car_repair,24.687206,46.723797
Petromin,car_repair,24.64827,46.714575
الدريس,car_repair,24.649431,46.723829
Petromin,car_repair,24.669722,46.706389
Petromin,car_repair,24.695881,46.752024
Petromin,car_repair,24.688327,46.756069
Petromin,car_repair,24.657997,46.735931
Petromin,car_repair,24.678491,46.772162
Petromin,car_repair,24.700893,46.770173
Petromin,car_repair,24.606567,46.731055
Petromin,car_repair,24.628083,46.740641
Petromin,car_repair,24.579744,46.797289
Petromin,car_repair,24.596376,46.782285
Petromin,car_repair,24.596129,46.736698
Petromin,car_repair,24.6112,46.707741
Petromin,car_repair,24.601665,46.763171
Petromin,car_repair,24.603421,46.755243
Petromin,car_repair,24.602143,46.750136
Petromin,car_repair,24.605874,46.717327
Petromin,car_repair,24.589793,46.727675
Petromin,car_repair,24.614692,46.757727
Petromin,car_repair,24.620797,46.73363
Petromin,car_repair,24.582344,46.836959
Petromin,car_repair,24.768523,46.75984
Petromin,car_repair,24.745278,46.79
Petromin,car_repair,24.72477,46.760098
Petromin,car_repair,24.75919,46.801098
Petromin,car_repair,24.743543,46.765763
Petromin,car_repair,24.75389,46.784597
Petromin,car_repair,24.759746,46.778444
Petromin,car_repair,24.760556,46.759444
Petromin,car_repair,24.769946,46.793727
Petromin,car_repair,24.745722,46.752972
Petromin,car_repair,24.733872,46.770456
Petromin,car_repair,24.745112,46.756294
Petromin,car_repair,24.788819,46.762185
Petromin,car_repair,24.7525,46.743333
Petromin,car_repair,24.812208,46.766975
Petromin,car_repair,24.820378,46.786426
Petromin,car_repair,24.820943,46.772377
Petromin,car_repair,24.810217,46.799698
Petromin,car_repair,24.799698,46.737535
Petromin,car_repair,24.796389,46.786056
Petromin,car_repair,24.805035,46.760146
Petromin,car_repair,24.78897,46.777548
Petromin,car_repair,24.803657,46.750774
Petromin,car_repair,24.694858,46.792075
Petromin,car_repair,24.723959,46.813949
Petromin,car_repair,24.705,46.781389
Petromin,car_repair,24.732542,46.827539
Petromin,car_repair,24.723571,46.796914
Petromin,car_repair,24.74203,46.814414
Petromin,car_repair,24.698265,46.772865
Petromin,car_repair,24.726846,46.832501
Petromin,car_repair,24.723333,46.787222
Petromin,car_repair,24.722153,46.82269
Petromin,car_repair,24.72,46.769167
Petromin,car_repair,24.685593,46.790337
Petromin,car_repair,24.817661,46.832818
Petromin,car_repair,24.81419,46.819047
Petromin,car_repair,24.69824,46.772833
Petromin,car_repair,24.757584,46.828014
Petromin,car_repair,24.817394,46.879735
Petromin,car_repair,24.782171,46.812546
Petromin,car_repair,24.799426,46.857285
Petromin,car_repair,24.808235,46.887385
Petromin,car_repair,24.801208,46.869698
Petromin,car_repair,24.771578,46.81349
Petromin,car_repair,24.807758,46.879542
Petromin,car_repair,24.760345,46.834089
Petromin,car_repair,24.681376,46.81614
Petromin,car_repair,24.7825,46.819167
Petromin,car_repair,24.680684,46.855536
Petromin,car_repair,24.721281,46.849866
Petromin,car_repair,24.692548,46.851389
Petromin,car_repair,24.672529,46.815078
Petromin,car_repair,24.731752,46.841969
Petromin,car_repair,24.684208,46.839765
Petromin,car_repair,24.742281,46.84139
Petromin,car_repair,24.794722,46.865
Petromin,car_repair,24.680416,46.782135
Petromin,car_repair,24.679149,46.800492
بترومين,car_repair,24.571875,46.786153
Petromin,car_repair,24.583237,46.661575
Petromin,car_repair,24.772953,46.574585
Petromin,car_repair,24.8073,46.806076
Et Gaeage,car_repair,24.624829,46.522363
ناشونل أويل ستوب,car_repair,24.57025,46.656119
ناشونل أويل ستوب,car_repair,24.870401,46.662004
ناشونل أويل ستوب,car_repair,24.532137,46.706593
2 Way,car_wash,24.834184,46.734423
Aleidi Co. | شركة العيدي,car_repair,24.708566,46.686529
Petromin Nissan,car,24.570548,46.61329
Petromin Nissan,car,24.79727,46.651882
Petromin Nissan,car,24.703152,46.744606
بترومين,car_repair,24.570382,46.613488
بترومين,car_repair,24.802737,46.744975
بترومين,car_repair,24.702714,46.74482
بترومين,car_repair,24.674735,46.778323
Petromin Nissan,car,24.674918,46.778208
Unnamed,car_repair,24.617199,46.675589
Unnamed,fuel,24.616923,46.67554
Unnamed,fuel,24.615854,46.680244
Unnamed,car_repair,24.612014,46.673991
ناشونل أويل ستوب,car_repair,24.819555,46.796056
ناشونل أويل ستوب,car_repair,24.560092,46.562569
ناشونل أويل ستوب,car_repair,24.716549,46.826987
Petromin,car_repair,24.616399,46.649805
Petromin,car_repair,24.751372,46.656579
Petromin,car_repair,24.579444,46.604056
Petromin,car_repair,24.864132,46.656956
Petromin,car_repair,24.714137,46.793969
Petromin,car_repair,24.789277,46.805223
بترومين إكسبرس,car_repair,24.692878,46.732944
مغسلة جوهرة المصيف للسيارات,car_wash,24.763022,46.683319
بترومين,car_repair,24.831148,46.731098
بترومين,car_repair,24.732407,46.789368
