latitude,longitude,type,name,district
24.8176368,46.6979032,Parking,Unnamed,
24.818404,46.6981927,Parking,Unnamed,
24.8196862,46.7120379,Parking,Unnamed,
24.8202203,46.7100741,Parking,Unnamed,
24.8191216,46.7073625,Parking,Unnamed,
24.7496045,46.5730023,Parking,Unnamed,
24.7467946,46.5739314,Parking,Unnamed,
24.7484199,46.569587,Parking,Unnamed,
24.7393262,46.5801695,Parking,Unnamed,
24.7486065,46.5751111,Parking,Unnamed,
24.7381945,46.5744981,Parking,Park Mosque,
24.7417858,46.5785146,Parking,Unnamed,
24.7652977,46.6472596,Parking,Unnamed,
24.7737954,46.6432294,Parking,Unnamed,
24.7466083,46.5809682,Parking,Unnamed,
24.7481202,46.5804753,Parking,Unnamed,
24.836278,46.7292105,Parking,Unnamed,
24.7825,46.6387854,Parking,Unnamed,
24.7543556,46.6518904,Parking,Unnamed,
24.7478082,46.6513586,Parking,مبنى مواقف دلة,
24.7506814,46.6498994,Parking,Unnamed,
24.7406668,46.6252947,Parking,Unnamed,
24.7350609,46.6318751,Parking,Unnamed,
24.7357119,46.6616144,Parking,Unnamed,
24.7362897,46.6629454,Parking,Unnamed,
24.7340148,46.661898,Parking,Unnamed,
24.7369683,46.7017127,Parking,Unnamed,
24.9961929,46.7045083,Parking,Unnamed,
24.6441249,46.7174651,Parking,Unnamed,
24.4732739,46.564715,Parking,Unnamed,
24.4720314,46.5668733,Parking,Unnamed,
24.4754721,46.5611464,Parking,Unnamed,
24.4745288,46.5627415,Parking,Unnamed,
24.6108788,46.6635134,Parking,Unnamed,
24.5905824,46.7319704,Parking,Unnamed,
24.7214833,46.6138185,Parking,Unnamed,
24.720391,46.6137858,Parking,Unnamed,
24.7215013,46.6163048,Parking,Unnamed,
24.917178,46.7044432,Parking,Unnamed,
24.9161887,46.7062282,Parking,Unnamed,
24.6375407,46.708383,Parking,Unnamed,
24.9867455,46.7816014,Parking,Unnamed,
24.4782506,46.5642302,Parking,Unnamed,
24.4757101,46.5686467,Parking,Unnamed,
24.6714239,46.9281844,Parking,Unnamed,
24.6700867,46.9264716,Parking,Unnamed,
24.6734489,46.9356961,Parking,Unnamed,
24.6809188,46.9264587,Parking,Unnamed,
24.6833954,46.9240932,Parking,Unnamed,
24.8916271,46.9204622,Parking,Unnamed,
24.8904278,46.9189178,Parking,Unnamed,
24.8856177,46.9308166,Parking,Unnamed,
24.8788905,46.9220833,Parking,Unnamed,
24.893843,46.9285417,Parking,Unnamed,
24.8802391,46.9156453,Parking,Unnamed,
24.8923593,46.9211922,Parking,Unnamed,
24.8932606,46.9223156,Parking,Unnamed,
24.8943073,46.9237893,Parking,Unnamed,
24.8841129,46.9232694,Parking,Unnamed,
24.8839716,46.9266234,Parking,Unnamed,
24.8832593,46.9256819,Parking,Unnamed,
24.8830079,46.9270476,Parking,Unnamed,
24.9028936,46.9352965,Parking,Unnamed,
24.8948074,46.9396091,Parking,Unnamed,
24.8917296,46.9366982,Parking,Unnamed,
24.8944721,46.9383855,Parking,Unnamed,
24.8933903,46.9369557,Parking,Unnamed,
24.8783834,46.9312936,Parking,Unnamed,
24.8805224,46.9330898,Parking,Unnamed,
24.8719027,46.9234747,Parking,Unnamed,
24.8731084,46.8990623,Parking,Unnamed,
24.8702659,46.900422,Parking,Unnamed,
24.8734173,46.9080419,Parking,Unnamed,
24.8779165,46.9070743,Parking,Unnamed,
24.8768339,46.902337,Parking,Unnamed,
24.8714845,46.9020717,Parking,Unnamed,
24.8763523,46.8916278,Parking,Unnamed,
24.8762018,46.8923805,Parking,Unnamed,
24.8969077,46.9314483,Parking,Unnamed,
24.8741711,46.986492,Parking,Unnamed,
24.7858387,46.8622486,Parking,Unnamed,
24.7871351,46.8593787,Parking,Unnamed,
24.7802252,46.8765703,Parking,Unnamed,
24.781285,46.8761902,Parking,Unnamed,
24.781888,46.8765904,Parking,Unnamed,
24.7804201,46.8903114,Parking,Unnamed,
24.7624716,46.8724733,Parking,Unnamed,
24.749609,46.862798,Parking,Unnamed,
24.751237,46.8647129,Parking,Unnamed,
24.7505426,46.8637499,Parking,Unnamed,
24.7504881,46.8607755,Parking,Unnamed,
24.7469615,46.8541319,Parking,Unnamed,
24.7471979,46.8569701,Parking,Unnamed,
24.753121,46.8590134,Parking,Unnamed,
24.7960988,46.8335591,Parking,Unnamed,
24.7966911,46.8329957,Parking,Unnamed,
24.7971375,46.834864,Parking,Unnamed,
24.8029883,46.8483652,Parking,Unnamed,
24.8069396,46.8504377,Parking,Unnamed,
24.8067465,46.8482441,Parking,Unnamed,
24.8073014,46.849323,Parking,Unnamed,
24.8067898,46.8475703,Parking,Unnamed,
24.8076668,46.8506853,Parking,Unnamed,
24.8091849,46.8497771,Parking,Unnamed,
24.8091208,46.8486182,Parking,Unnamed,
24.8079153,46.8470977,Parking,Unnamed,
24.8296568,46.8153687,Parking,Unnamed,
24.8279416,46.8141119,Parking,Unnamed,
24.8312847,46.8517178,Parking,Unnamed,
24.9805847,46.9342085,Parking,Unnamed,
24.9812889,46.9371976,Parking,Unnamed,
24.9826225,46.9380357,Parking,Unnamed,
24.9882725,46.9325079,Parking,Unnamed,
24.9867422,46.9348733,Parking,Unnamed,
24.984857,46.9321522,Parking,Unnamed,
24.9848662,46.9333609,Parking,Unnamed,
24.9876455,46.9314772,Parking,Unnamed,
24.986569,46.9307798,Parking,Unnamed,
24.9870998,46.9162642,Parking,Unnamed,
24.9882513,46.9153375,Parking,Unnamed,
24.9873911,46.9167237,Parking,Unnamed,
24.9885546,46.9157907,Parking,Unnamed,
24.9905444,46.9187009,Parking,Unnamed,
24.8758494,46.5444503,Parking,Unnamed,
24.8760216,46.5459137,Parking,Unnamed,
24.8777784,46.5474284,Parking,Unnamed,
24.8789142,46.5453481,Parking,Unnamed,
24.8786879,46.5438715,Parking,Unnamed,
24.8781297,46.5459305,Parking,Unnamed,
24.8768545,46.546205,Parking,Unnamed,
24.854532,46.5563926,Parking,Unnamed,
24.8604424,46.5528446,Parking,Unnamed,
24.4490203,46.8119356,Parking,Unnamed,
24.4479607,46.8124634,Parking,Unnamed,
24.4580715,46.8137093,Parking,Unnamed,
24.5667177,46.6720904,Parking,Unnamed,
24.5677353,46.6722281,Parking,Unnamed,
24.582085,46.5858912,Parking,Unnamed,
24.5814681,46.5854115,Parking,Unnamed,
24.5815253,46.5864059,Parking,Unnamed,
24.5804342,46.5852601,Parking,Unnamed,
24.5796397,46.5852417,Parking,Unnamed,
24.5787659,46.5852266,Parking,Unnamed,
24.5799326,46.5877974,Parking,Unnamed,
24.5808876,46.5871212,Parking,Unnamed,
24.5843868,46.5929326,Parking,Unnamed,
24.5841468,46.5932684,Parking,Unnamed,
24.585686,46.5925699,Parking,Unnamed,
24.5852093,46.5955323,Parking,Unnamed,
24.5851738,46.5961262,Parking,Unnamed,
24.5783724,46.584459,Parking,Unnamed,
24.5780048,46.5772504,Parking,Unnamed,
24.5822097,46.5874223,Parking,Unnamed,
24.5814162,46.5876533,Parking,Unnamed,
24.5858421,46.5884404,Parking,Unnamed,
24.5870638,46.5947209,Parking,Unnamed,
24.587787,46.5942223,Parking,Unnamed,
24.5830928,46.6138761,Parking,Unnamed,
24.580387,46.611592,Parking,Unnamed,
24.5750035,46.6080826,Parking,Unnamed,
24.5791696,46.604444,Parking,Unnamed,
24.5795653,46.6054589,Parking,Unnamed,
24.5851496,46.6090171,Parking,Unnamed,
24.8325049,46.7253297,Parking,Unnamed,
24.7592627,46.6399652,Parking,Unnamed,
24.7182925,46.6459239,Parking,Unnamed,
24.7184675,46.6460229,Parking,Unnamed,
24.7174701,46.646817,Parking,Unnamed,
24.8732952,46.7197824,Parking,Unnamed,
24.8461171,46.5589612,Parking,Unnamed,
24.8511122,46.5668439,Parking,Unnamed,
24.8518116,46.573081,Parking,Unnamed,
24.8515127,46.570598,Parking,Unnamed,
24.8505774,46.5708846,Parking,Unnamed,
24.8480499,46.5636199,Parking,Unnamed,
24.8508719,46.5627566,Parking,Unnamed,
24.8515688,46.5757488,Parking,Unnamed,
24.8530408,46.5763932,Parking,Unnamed,
24.8545742,46.5766988,Parking,Unnamed,
24.8556722,46.5762861,Parking,Unnamed,
24.8594789,46.5752006,Parking,Unnamed,
24.8621183,46.5762401,Parking,Unnamed,
24.857392,46.5814574,Parking,Unnamed,
24.867561,46.5717146,Parking,Unnamed,
24.8669827,46.5722145,Parking,Unnamed,
24.8667189,46.5724363,Parking,Unnamed,
24.8666321,46.5702408,Parking,Unnamed,
24.8660109,46.5706577,Parking,Unnamed,
24.8657299,46.5708604,Parking,Unnamed,
24.8651537,46.5713844,Parking,Unnamed,
24.8660734,46.5728571,Parking,Unnamed,
24.8679787,46.5641671,Parking,Unnamed,
24.8683313,46.5658218,Parking,Unnamed,
24.8669403,46.5644168,Parking,Unnamed,
24.8668168,46.5665999,Parking,Unnamed,
24.8663409,46.5661832,Parking,Unnamed,
24.8688605,46.5631169,Parking,Unnamed,
24.8752826,46.5686532,Parking,Unnamed,
24.8713952,46.5626257,Parking,Unnamed,
24.8727999,46.5623272,Parking,Unnamed,
24.8720968,46.5624746,Parking,Unnamed,
24.873486,46.5621749,Parking,Unnamed,
24.8725753,46.5603636,Parking,Unnamed,
24.8639207,46.56641,Parking,Unnamed,
24.8646478,46.5662169,Parking,Unnamed,
24.8758575,46.5616177,Parking,Unnamed,
24.8775859,46.5593123,Parking,Unnamed,
24.8788352,46.5609545,Parking,Unnamed,
24.8779173,46.5611784,Parking,Unnamed,
24.8747317,46.5610002,Parking,Unnamed,
24.8734113,46.5617675,Parking,Unnamed,
24.8779258,46.5622019,Parking,Unnamed,
24.8923491,46.5301758,Parking,Unnamed,
24.892253,46.5314519,Parking,Unnamed,
24.9417356,46.5826349,Parking,Unnamed,
24.9387159,46.5910887,Parking,Unnamed,
24.9491178,46.5785002,Parking,Unnamed,
24.8308911,46.7262741,Parking,Unnamed,
24.8475764,46.735489,Parking,Unnamed,
24.8461042,46.73737,Parking,Unnamed,
24.8461196,46.7351602,Parking,Unnamed,
24.8540014,46.7354892,Parking,Unnamed,
24.8535663,46.7360621,Parking,Unnamed,
24.8534522,46.7355419,Parking,Unnamed,
24.8411421,46.7276638,Parking,Unnamed,
24.8434467,46.7251543,Parking,Unnamed,
24.639702,46.693022,Parking,Unnamed,
24.8289036,46.7382241,Parking,Unnamed,
24.7785322,46.8039955,Parking,Unnamed,
24.7746546,46.8024767,Parking,Unnamed,
24.773922,46.8027213,Parking,Unnamed,
24.7719714,46.8041661,Parking,Unnamed,
24.4334385,46.999304,Parking,Unnamed,
24.4657417,46.9863957,Parking,Unnamed,
24.7697433,46.601146,Parking,Unnamed,
24.7665888,46.6075289,Parking,Unnamed,
24.7665545,46.6015268,Parking,Unnamed,
24.7668615,46.6020243,Parking,Unnamed,
24.7704724,46.6026361,Parking,Unnamed,
24.7672479,46.6058371,Parking,Unnamed,
24.7715504,46.6070655,Parking,Unnamed,
24.7725136,46.6034372,Parking,Unnamed,
24.7615802,46.6428107,Parking,Unnamed,
24.8512992,46.5930303,Parking,Unnamed,
24.7537087,46.6870127,Parking,Unnamed,
24.7536019,46.686924,Parking,Unnamed,
24.7504457,46.6934622,Parking,Unnamed,
24.7504578,46.6935194,Parking,Unnamed,
24.7552259,46.6882026,Parking,Unnamed,
24.7552043,46.6879256,Parking,Unnamed,
24.7550973,46.6879625,Parking,Unnamed,
24.7573245,46.6890369,Parking,Unnamed,
24.7559057,46.6900002,Parking,Unnamed,
24.7554867,46.6902167,Parking,Unnamed,
24.7556636,46.6900097,Parking,Unnamed,
24.7555985,46.6889546,Parking,Unnamed,
24.7556909,46.6889056,Parking,Unnamed,
24.7538551,46.6915683,Parking,Unnamed,
24.7537835,46.6914168,Parking,Unnamed,
24.7309706,46.6472699,Parking,Unnamed,
24.7310081,46.6470984,Parking,Unnamed,
24.7313231,46.6469563,Parking,Unnamed,
24.731299,46.6469033,Parking,Unnamed,
24.7734213,46.6019196,Parking,Unnamed,
24.7767321,46.6045937,Parking,Unnamed,
24.7795809,46.6001878,Parking,Unnamed,
24.7317263,46.6472251,Parking,Unnamed,
24.7319135,46.6477302,Parking,Unnamed,
24.7321235,46.6482321,Parking,Unnamed,
24.7323361,46.6487368,Parking,Unnamed,
24.7409123,46.6319579,Parking,Unnamed,
24.727738,46.6465257,Parking,Unnamed,
24.7275837,46.6463745,Parking,Unnamed,
24.7270271,46.6458177,Parking,Unnamed,
24.7265552,46.6460993,Parking,Unnamed,
24.7263782,46.6456757,Parking,Unnamed,
24.7269819,46.6462342,Parking,Unnamed,
24.7873881,46.6605776,Parking,مواقف محطة الربع,
24.7998128,46.7085524,Parking,Unnamed,
24.7877633,46.7193934,Parking,Unnamed,
24.981967,46.7881671,Parking,Unnamed,
24.9837599,46.7867913,Parking,Unnamed,
24.9827611,46.7789031,Parking,Unnamed,
24.9824502,46.7790021,Parking,Unnamed,
24.9753357,46.7826237,Parking,Unnamed,
24.97515,46.7903896,Parking,Unnamed,
24.9754473,46.7909494,Parking,Unnamed,
24.9742417,46.7918026,Parking,Unnamed,
24.9745433,46.7923597,Parking,Unnamed,
24.9736715,46.7930583,Parking,Unnamed,
24.9733726,46.7925002,Parking,Unnamed,
24.9712298,46.7889124,Parking,Unnamed,
24.9715246,46.7894576,Parking,Unnamed,
24.9718201,46.7900029,Parking,Unnamed,
24.9721167,46.7905545,Parking,Unnamed,
24.9709332,46.7883635,Parking,Unnamed,
24.972181,46.7918254,Parking,Unnamed,
24.9719246,46.7878814,Parking,Unnamed,
24.9722163,46.7884308,Parking,Unnamed,
24.9725177,46.7889749,Parking,Unnamed,
24.9728068,46.789524,Parking,Unnamed,
24.9731085,46.7900705,Parking,Unnamed,
24.9736578,46.7906622,Parking,Unnamed,
24.9733408,46.7908984,Parking,Unnamed,
24.9727824,46.7912577,Parking,Unnamed,
24.9917681,46.785269,Parking,Unnamed,
24.9841943,46.7820082,Parking,Unnamed,
24.9841711,46.7826407,Parking,Unnamed,
24.9831384,46.7829263,Parking,Unnamed,
24.9827923,46.7824815,Parking,Unnamed,
24.9839861,46.7840392,Parking,Unnamed,
24.7429386,46.6548155,Parking,Unnamed,
24.7533121,46.5724328,Parking,Unnamed,
24.7540126,46.5733659,Parking,Unnamed,
24.783129,46.7013542,Parking,Unnamed,
24.9077231,46.6947847,Parking,Unnamed,
24.810673,46.834914,Parking,Unnamed,
24.6805007,46.861018,Parking,Unnamed,
24.6802908,46.8609761,Parking,Unnamed,
24.68034,46.8611488,Parking,Unnamed,
24.680341,46.8612866,Parking,Unnamed,
24.6800347,46.8609783,Parking,Unnamed,
24.6802636,46.8612195,Parking,Unnamed,
24.6804994,46.8614189,Parking,Unnamed,
24.6802908,46.8614609,Parking,Unnamed,
24.6800401,46.8614607,Parking,Unnamed,
24.6805006,46.8622124,Parking,Unnamed,
24.6805006,46.8626099,Parking,Unnamed,
24.6802938,46.8621695,Parking,Unnamed,
24.680037,46.8621715,Parking,Unnamed,
24.6668333,46.7824325,Parking,Unnamed,
24.6674155,46.7831925,Parking,Unnamed,
24.6802618,46.8624081,Parking,Unnamed,
24.680341,46.862342,Parking,Unnamed,
24.6803401,46.8624746,Parking,Unnamed,
24.6802935,46.8626519,Parking,Unnamed,
24.6800352,46.8626544,Parking,Unnamed,
24.6793748,46.8621738,Parking,Unnamed,
24.6791155,46.862172,Parking,Unnamed,
24.6791178,46.862654,Parking,Unnamed,
24.6793721,46.8626518,Parking,Unnamed,
24.679068,46.8623432,Parking,Unnamed,
24.6790665,46.8624786,Parking,Unnamed,
24.6791432,46.8624089,Parking,Unnamed,
24.6788974,46.8622105,Parking,Unnamed,
24.6789003,46.8626102,Parking,Unnamed,
24.6788959,46.8631517,Parking,Unnamed,
24.678901,46.8635475,Parking,Unnamed,
24.6790671,46.8632822,Parking,Unnamed,
24.6959333,46.6791843,Parking,Unnamed,
24.7002292,46.6765312,Parking,Unnamed,
24.6988417,46.6774094,Parking,Unnamed,
24.686787,46.6899154,Parking,Unnamed,
24.6872851,46.6897863,Parking,Unnamed,
24.6937636,46.6733964,Parking,Unnamed,
24.6886598,46.6824823,Parking,Unnamed,
24.6862609,46.6901805,Parking,Unnamed,
24.9006387,46.6708315,Parking,Unnamed,
24.6878881,46.686725,Parking,Unnamed,
24.8145717,46.6595061,Parking,Unnamed,
24.8144476,46.6595758,Parking,Unnamed,
24.8143143,46.6596361,Parking,Unnamed,
24.8171601,46.6659957,Parking,Unnamed,
24.8144714,46.6652388,Parking,Unnamed,
24.8125571,46.6540488,Parking,Unnamed,
24.8311956,46.6706809,Parking,Unnamed,
24.6812238,46.7445188,Parking,Unnamed,
24.679621,46.7433262,Parking,Unnamed,
24.6754078,46.748576,Parking,Unnamed,
24.6722105,46.7497397,Parking,Unnamed,
24.624764,46.6781365,Parking,Unnamed,
24.7484287,46.5688067,Parking,Unnamed,
24.7342307,46.5782497,Parking,Unnamed,
24.7465822,46.5700359,Parking,Unnamed,
24.6984851,46.5852831,Parking,Unnamed,
24.6987963,46.5857899,Parking,Unnamed,
24.6990452,46.5875388,Parking,Unnamed,
24.6965856,46.5900108,Parking,Unnamed,
24.6858624,46.5877919,Parking,Unnamed,
24.6854597,46.5880015,Parking,Unnamed,
24.6767023,46.5947555,Parking,Unnamed,
24.6736283,46.5796281,Parking,Unnamed,
24.6765918,46.58412,Parking,Unnamed,
24.6765371,46.5763367,Parking,Unnamed,
24.7854498,46.6139054,Parking,Unnamed,
24.7828886,46.6150953,Parking,Unnamed,
24.7831948,46.6192694,Parking,Unnamed,
24.7811514,46.6181613,Parking,Unnamed,
24.7822842,46.6166962,Parking,Unnamed,
24.7799357,46.6163634,Parking,Unnamed,
24.7803515,46.616146,Parking,Unnamed,
24.7808228,46.615904,Parking,Unnamed,
25.0005188,46.5120517,Parking,Unnamed,
25.0040654,46.5176866,Parking,Unnamed,
24.9961754,46.5213867,Parking,Unnamed,
24.9922471,46.4950916,Parking,Unnamed,
24.9892618,46.5106812,Parking,Unnamed,
24.7405256,46.6222228,Parking,Unnamed,
24.6435974,46.6353542,Parking,Unnamed,
24.611602,46.7382362,Parking,Unnamed,
24.6880849,46.9045671,Parking,Unnamed,
24.6868073,46.9099638,Parking,Unnamed,
24.8537034,46.8890375,Parking,Unnamed,
24.721799,46.6474655,Parking,Bank Parking,
24.8056131,46.8839018,Parking,Unnamed,
24.5841859,46.5573215,Parking,Unnamed,
24.7387527,46.8672146,Parking,Unnamed,
24.7388774,46.8685971,Parking,Unnamed,
24.7391871,46.8707366,Parking,Unnamed,
24.7391058,46.8728056,Parking,Unnamed,
24.7413568,46.862608,Parking,Unnamed,
24.6622196,46.871372,Parking,Unnamed,
24.6652733,46.8724039,Parking,Unnamed,
24.6649648,46.8713605,Parking,Unnamed,
24.726355,46.6451562,Parking,Unnamed,
24.7262382,46.645345,Parking,Unnamed,
24.7266304,46.6454334,Parking,Unnamed,
24.7940798,46.8365741,Parking,مواقف محطة  استاد الملك فهد,
24.8598184,46.7032107,Parking,مواقف محطة جامعة الاميرة نوره 2,
24.777258,46.777064,Parking,مواقف محطة الحمرا,
24.7008328,46.8264972,Parking,مواقف محطة النسيم,
24.8103069,46.7470807,Parking,Unnamed,
24.8114579,46.74646,Parking,Unnamed,
24.8114838,46.7479259,Parking,Unnamed,
24.8118307,46.7487527,Parking,Unnamed,
24.8088245,46.7477355,Parking,Unnamed,
24.8129262,46.7502594,Parking,Unnamed,
24.8121083,46.7506711,Parking,Unnamed,
24.8126286,46.7502266,Parking,Unnamed,
24.8110966,46.7485777,Parking,Unnamed,
24.8110315,46.7496419,Parking,Unnamed,
24.8109112,46.7462546,Parking,Unnamed,
24.8085543,46.7460095,Parking,Unnamed,
24.808272,46.7469735,Parking,Unnamed,
24.8090381,46.748799,Parking,Unnamed,
24.8096127,46.7501501,Parking,Unnamed,
24.8100061,46.7510742,Parking,Unnamed,
24.8102518,46.7489916,Parking,Unnamed,
24.8099505,46.7491043,Parking,Unnamed,
24.8104232,46.7489001,Parking,Unnamed,
24.8107526,46.7480746,Parking,Unnamed,
24.8108532,46.7487048,Parking,Unnamed,
24.8106188,46.7488273,Parking,Unnamed,
24.8109112,46.7484398,Parking,Unnamed,
24.8102928,46.7480848,Parking,Unnamed,
24.8105397,46.7479574,Parking,Unnamed,
24.8098882,46.7484697,Parking,Unnamed,
24.810589,46.7462509,Parking,Unnamed,
24.6327975,46.6045483,Parking,Unnamed,
24.5459624,46.7745427,Parking,Unnamed,
24.5940669,46.5556937,Parking,Unnamed,
24.6281633,46.7161356,Parking,Unnamed,
24.6331026,46.6641223,Parking,Unnamed,
24.6569308,46.7829813,Parking,Unnamed,
24.3991886,46.8346446,Parking,Unnamed,
24.5807309,46.58837,Parking,Unnamed,
24.6411068,46.718069,Entertainment,جمال سنتر,
24.757985,46.6293502,Entertainment,Vox Cinemas,
24.8178022,46.665176,Entertainment,The Roof,
24.7109797,46.6755501,Entertainment,VOX Cinemas Kingdom Centre,
24.8382388,46.732028,Entertainment,VOX Cinema Riyadh Front Mall,
24.7351307,46.6947736,Entertainment,Unnamed,
24.7423017,46.658091,Entertainment,AMC Riyadh Gallery 9,
24.7647218,46.7160731,Entertainment,Muvi Nakheel Mall,
24.7357262,46.6317341,Entertainment,Muvi U-Walk,
24.7816759,46.7303926,Entertainment,Reel Granada Mall,
24.7638512,46.6044172,Entertainment,Muvi Suites,
24.7633779,46.6040681,Entertainment,Muvi Cinemas,
24.6978114,46.8605575,Entertainment,Unnamed,
24.7977261,46.6315604,Entertainment,قاعة البابطين,
24.5775658,46.6797047,Entertainment,قاعة ليلتي,
24.9556593,46.8004538,Entertainment,Unnamed,
24.7703098,46.6052508,Entertainment,Blippi,
24.7706414,46.6060535,Entertainment,Barbie,
24.7688634,46.606378,Entertainment,Baker Alshdi,
24.7632593,46.6034199,Entertainment,Teatro Hall,
24.7173128,46.6202855,Entertainment,Grand Auditorium & Theaters,
24.5725431,46.6706401,Entertainment,الجلسان للاحتفالات,
24.757893,46.6899846,Entertainment,مبنى 18 المسرح,
24.7409372,46.6015402,Entertainment,Unnamed,
24.7721813,46.6063983,Entertainment,مسرح محمد عبده,
24.7539523,46.6921346,Entertainment,Unnamed,
24.7368857,46.6839908,Supermarkets & Grocery,تمیمي,
24.7542175,46.770169,Supermarkets & Grocery,AlSadhan,
24.7680961,46.7575916,Supermarkets & Grocery,بنده الحمراء,
24.7017967,46.6807661,Shops & Retail,Jarir Bookstore,
24.708353,46.7107249,Automotive Shops,Al Yemni Service Center,
24.7085688,46.7075894,Automotive Shops,Red Cap,
24.705956,46.6883297,Supermarkets & Grocery,jazeera supermarket,
24.7076873,46.6899131,Supermarkets & Grocery,Al Sadhan Hypermarket,
24.713113,46.6727167,Supermarkets & Grocery,Carrefour,
24.7198624,46.6904451,Supermarkets & Grocery,بنده,
24.7254766,46.7965374,Supermarkets & Grocery,Unnamed,
24.7262803,46.7970166,Supermarkets & Grocery,Unnamed,
24.7341154,46.7945513,Supermarkets & Grocery,Unnamed,
24.7293015,46.79037,Supermarkets & Grocery,Unnamed,
24.7238199,46.7752209,Supermarkets & Grocery,Carrefour Hypermarket,
24.7295516,46.7840286,Supermarkets & Grocery,SACO Store,
24.7305781,46.788629,Supermarkets & Grocery,Meed,
24.7374188,46.7828032,Supermarkets & Grocery,Unnamed,
24.7240122,46.7976158,Supermarkets & Grocery,Unnamed,
24.691398,46.718688,Automotive Shops,Unnamed,
24.691485,46.718335,Supermarkets & Grocery,Unnamed,
24.727668,46.792185,Shops & Retail,Unnamed,
24.7230289,46.6744426,Supermarkets & Grocery,Unnamed,
24.7136242,46.6762344,Supermarkets & Grocery,Halawani Market,
24.710792,46.693629,Supermarkets & Grocery,Unnamed,
24.716211,46.681908,Shops & Retail,Blue Belt,
24.7184632,46.680691,Supermarkets & Grocery,Unnamed,
24.7162022,46.6808198,Supermarkets & Grocery,Meed,
24.6975568,46.7019555,Supermarkets & Grocery,Al Tamimi - Safeway,
24.6869706,46.6932438,Supermarkets & Grocery,Unnamed,
24.7126351,46.6979108,Supermarkets & Grocery,Meed,
24.7023309,46.6915705,Supermarkets & Grocery,Unnamed,
24.6876218,46.6879227,Supermarkets & Grocery,Unnamed,
24.6668954,46.7011728,Supermarkets & Grocery,Unnamed,
24.6681238,46.7002823,Supermarkets & Grocery,ميد,
24.6562091,46.7354085,Supermarkets & Grocery,Unnamed,
24.6570867,46.7357089,Shops & Retail,Unnamed,
24.658165,46.744734,Shops & Retail,Unnamed,
24.687777,46.733421,Automotive Shops,Al Hamrani Nissan,
24.747742,46.797649,Supermarkets & Grocery,Meed,
24.7297099,46.7906026,Supermarkets & Grocery,Unnamed,
24.7010256,46.6763062,Supermarkets & Grocery,Caravan,
24.723403,46.797962,Shops & Retail,Unnamed,
24.723666,46.797282,Supermarkets & Grocery,Unnamed,
24.725196,46.79665,Shops & Retail,Unnamed,
24.7282353,46.784903,Supermarkets & Grocery,السدحان هايبر ماركت,
24.7166372,46.6740149,Electronics,LG showroom,
24.7084552,46.6864336,Automotive Shops,Mercedes Center,
24.6977579,46.6877693,Automotive Shops,Samaco Agency,
24.7000388,46.6914225,Automotive Shops,Club Car,
24.7033674,46.7008585,Fashion & Clothing,Black Fashion,
24.7191857,46.7721677,Automotive Shops,Unnamed,
24.7337353,46.7933786,Automotive Shops,Unnamed,
24.719215,46.7700863,Automotive Shops,Al Hamrany Auto Dealer - Nissan,
24.7332773,46.7925954,Automotive Shops,KIA motors,
24.7019248,46.6957891,Electronics,Global Store - Apple Premium Reseller,
24.7045711,46.6917068,Electronics,Global Store - Apple Premium Reseller,
24.703884,46.6808063,Fashion & Clothing,Unnamed,
24.6956524,46.6844863,Fashion & Clothing,Unnamed,
24.6902911,46.6881663,Supermarkets & Grocery,Unnamed,
24.7020174,46.6950756,Automotive Shops,Unnamed,
24.7223872,46.6786122,Shops & Retail,Unnamed,
24.7025145,46.6793096,Shops & Retail,Unnamed,
24.7060039,46.6884291,Shops & Retail,Unnamed,
24.7059357,46.6882145,Supermarkets & Grocery,Unnamed,
24.7059796,46.6870934,Fashion & Clothing,Unnamed,
24.706521,46.6891667,Shops & Retail,Unnamed,
24.724281,46.778225,Automotive Shops,Olayan,
24.7401616,46.8018543,Automotive Shops,Unnamed,
24.7406683,46.8026751,Automotive Shops,Jeep - Chrysler - Dodge,
24.7251207,46.7796135,Automotive Shops,Drive 7,
24.7671839,46.7561388,Shops & Retail,Jarir Bookstore,
24.7008336,46.6927224,Supermarkets & Grocery,Unnamed,
24.729632,46.7906755,Shops & Retail,VIP Barber Shop,
24.7375989,46.7975307,Electronics,Sony,
24.7376233,46.7976326,Shops & Retail,Unnamed,
24.7345489,46.7932391,Fashion & Clothing,سنتر بوينت,
24.7378523,46.7982441,Fashion & Clothing,Unnamed,
24.725379,46.7966026,Shops & Retail,Unnamed,
24.7377987,46.7981315,Shops & Retail,Unnamed,
24.7378766,46.797933,Fashion & Clothing,Unnamed,
24.7374917,46.7974287,Electronics,Ahmad Abdul Wahad Store,
24.7377061,46.7980081,Supermarkets & Grocery,Hyper Panda,
24.7253595,46.793856,Shops & Retail,Unnamed,
24.7377061,46.7977774,Electronics,Axiom Telecom,
24.7379059,46.7980939,Fashion & Clothing,Unnamed,
24.7373992,46.7975628,Shops & Retail,Tokyo Games,
24.7304778,46.7855367,Supermarkets & Grocery,SACO World,
24.7677138,46.8358514,Shops & Retail,Zahid Tractors,
24.7271186,46.7831956,Automotive Shops,Unnamed,
24.7221951,46.7752727,Shops & Retail,Jarir Bookstore,
24.6977108,46.7341983,Automotive Shops,Unnamed,
24.70414,46.7443095,Automotive Shops,Unnamed,
24.8027275,46.7162231,Shops & Retail,Sultan Garden Centre,
